	Time [s]	Minimum [°C]	Maximum [°C]	Average [°C]	
1	1.	30.235	30.242	30.24	
2	1.01	30.237	30.244	30.241	
3	1.02	30.237	30.244	30.242	
4	1.05	30.237	30.244	30.242	
5	1.11	30.237	30.244	30.242	
6	1.21	30.236	30.244	30.241	
7	1.31	30.235	30.244	30.241	
8	1.41	30.234	30.244	30.24	
9	1.51	30.233	30.243	30.24	
10	1.61	30.232	30.243	30.239	
11	1.71	30.231	30.243	30.239	
12	1.81	30.23	30.244	30.239	
13	1.91	30.228	30.244	30.238	
14	2.	30.227	30.244	30.238	
15	2.01	30.227	30.244	30.238	
16	2.02	30.227	30.244	30.238	
17	2.05	30.226	30.244	30.238	
18	2.14	30.225	30.244	30.237	
19	2.24	30.224	30.244	30.237	
20	2.34	30.223	30.244	30.237	
21	2.44	30.221	30.245	30.236	
22	2.54	30.22	30.245	30.236	
23	2.64	30.219	30.245	30.236	
24	2.74	30.217	30.245	30.235	
25	2.84	30.216	30.245	30.235	
26	2.94	30.215	30.245	30.235	
27	3.	30.214	30.246	30.235	
28	3.01	30.214	30.246	30.235	
29	3.02	30.214	30.246	30.234	
30	3.05	30.214	30.246	30.234	
31	3.14	30.213	30.246	30.234	
32	3.24	30.212	30.246	30.234	
33	3.34	30.211	30.246	30.234	
34	3.44	30.21	30.246	30.233	
35	3.54	30.209	30.247	30.233	
36	3.64	30.208	30.247	30.233	
37	3.74	30.208	30.247	30.233	
38	3.84	30.207	30.247	30.233	
39	3.94	30.206	30.247	30.232	
40	4.	30.206	30.247	30.232	
41	4.01	30.205	30.247	30.232	
42	4.02	30.205	30.247	30.232	
43	4.05	30.205	30.247	30.232	
44	4.14	30.205	30.247	30.232	
45	4.24	30.204	30.247	30.232	
46	4.34	30.203	30.248	30.232	
47	4.44	30.203	30.248	30.232	
48	4.54	30.202	30.248	30.232	
49	4.64	30.202	30.248	30.231	
50	4.74	30.201	30.248	30.231	
51	4.84	30.201	30.248	30.231	
52	4.94	30.2	30.248	30.231	
53	5.	30.2	30.248	30.231	
54	5.01	30.2	30.248	30.231	
55	5.02	30.2	30.248	30.231	
56	5.05	30.199	30.248	30.231	
57	5.14	30.199	30.248	30.231	
58	5.24	30.199	30.248	30.231	
59	5.34	30.198	30.248	30.231	
60	5.44	30.198	30.249	30.231	
61	5.54	30.197	30.249	30.23	
62	5.64	30.197	30.249	30.23	
63	5.74	30.197	30.249	30.23	
64	5.84	30.196	30.249	30.23	
65	5.94	30.196	30.249	30.23	
66	6.	30.196	30.249	30.23	
67	6.01	30.196	30.249	30.23	
68	6.02	30.196	30.249	30.23	
69	6.05	30.196	30.249	30.23	
70	6.14	30.195	30.249	30.23	
71	6.24	30.195	30.249	30.23	
72	6.34	30.195	30.249	30.23	
73	6.44	30.194	30.249	30.23	
74	6.54	30.194	30.249	30.23	
75	6.64	30.194	30.249	30.23	
76	6.74	30.194	30.249	30.23	
77	6.84	30.193	30.249	30.229	
78	6.94	30.193	30.249	30.229	
79	7.	30.193	30.249	30.229	
80	7.01	30.193	30.249	30.229	
81	7.02	30.193	30.249	30.229	
82	7.05	30.193	30.25	30.229	
83	7.14	30.193	30.25	30.229	
84	7.24	30.192	30.25	30.229	
85	7.34	30.192	30.25	30.229	
86	7.44	30.192	30.25	30.229	
87	7.54	30.192	30.25	30.229	
88	7.64	30.191	30.25	30.229	
89	7.74	30.191	30.25	30.229	
90	7.84	30.191	30.25	30.229	
91	7.94	30.191	30.25	30.229	
92	8.	30.191	30.25	30.229	
93	8.01	30.191	30.25	30.229	
94	8.02	30.191	30.25	30.229	
95	8.05	30.191	30.25	30.229	
96	8.14	30.19	30.25	30.229	
97	8.24	30.19	30.25	30.229	
98	8.34	30.19	30.25	30.229	
99	8.44	30.19	30.25	30.229	
100	8.54	30.19	30.25	30.229	
101	8.64	30.19	30.25	30.229	
102	8.74	30.189	30.25	30.228	
103	8.84	30.189	30.25	30.228	
104	8.94	30.189	30.25	30.228	
105	9.	30.189	30.25	30.228	
106	9.01	30.189	30.25	30.228	
107	9.02	30.189	30.25	30.228	
108	9.05	30.189	30.25	30.228	
109	9.14	30.189	30.25	30.228	
110	9.24	30.189	30.25	30.228	
111	9.34	30.188	30.25	30.228	
112	9.44	30.188	30.25	30.228	
113	9.54	30.188	30.25	30.228	
114	9.64	30.188	30.25	30.228	
115	9.74	30.188	30.25	30.228	
116	9.84	30.188	30.25	30.228	
117	9.94	30.188	30.25	30.228	
118	10.	30.188	30.25	30.228	
119	10.01	30.188	30.25	30.228	
120	10.02	30.188	30.25	30.228	
121	10.05	30.188	30.25	30.228	
122	10.14	30.187	30.25	30.228	
123	10.24	30.187	30.25	30.228	
124	10.34	30.187	30.25	30.228	
125	10.44	30.187	30.25	30.228	
126	10.54	30.187	30.25	30.228	
127	10.64	30.187	30.25	30.228	
128	10.74	30.187	30.25	30.228	
129	10.84	30.187	30.25	30.228	
130	10.94	30.187	30.25	30.228	
131	11.	30.187	30.25	30.228	
132	11.01	30.187	30.25	30.228	
133	11.02	30.187	30.25	30.228	
134	11.05	30.187	30.25	30.228	
135	11.14	30.186	30.25	30.228	
136	11.24	30.186	30.25	30.227	
137	11.34	30.186	30.25	30.227	
138	11.44	30.186	30.25	30.227	
139	11.54	30.186	30.25	30.227	
140	11.64	30.186	30.25	30.227	
141	11.74	30.186	30.25	30.227	
142	11.84	30.186	30.25	30.227	
143	11.94	30.186	30.25	30.227	
144	12.	30.186	30.25	30.227	
145	12.01	30.186	30.25	30.227	
146	12.02	30.186	30.25	30.227	
147	12.05	30.186	30.25	30.227	
148	12.14	30.186	30.25	30.227	
149	12.24	30.185	30.25	30.227	
150	12.34	30.185	30.25	30.227	
151	12.44	30.185	30.25	30.227	
152	12.54	30.185	30.25	30.227	
153	12.64	30.185	30.25	30.227	
154	12.74	30.185	30.25	30.227	
155	12.84	30.185	30.25	30.227	
156	12.94	30.185	30.25	30.227	
157	13.	30.185	30.25	30.227	
158	13.01	30.185	30.25	30.227	
159	13.02	30.185	30.25	30.227	
160	13.05	30.185	30.25	30.227	
