	Time [s]	Minimum [°C]	Maximum [°C]	Average [°C]	
1	1.	30.296	30.372	30.344	
2	1.01	30.296	30.372	30.344	
3	1.02	30.296	30.372	30.344	
4	1.05	30.296	30.372	30.345	
5	1.11	30.296	30.373	30.345	
6	1.21	30.296	30.374	30.346	
7	1.31	30.296	30.376	30.347	
8	1.41	30.296	30.377	30.348	
9	1.51	30.296	30.378	30.349	
10	1.61	30.296	30.379	30.349	
11	1.71	30.296	30.38	30.35	
12	1.81	30.296	30.381	30.351	
13	1.91	30.296	30.382	30.351	
14	2.	30.296	30.383	30.352	
15	2.01	30.296	30.383	30.352	
16	2.02	30.296	30.383	30.352	
17	2.05	30.296	30.383	30.352	
18	2.14	30.296	30.384	30.353	
19	2.24	30.296	30.385	30.353	
20	2.34	30.296	30.385	30.354	
21	2.44	30.296	30.386	30.354	
22	2.54	30.296	30.387	30.355	
23	2.64	30.295	30.387	30.355	
24	2.74	30.295	30.388	30.356	
25	2.84	30.295	30.389	30.356	
26	2.94	30.295	30.389	30.356	
27	3.	30.295	30.389	30.357	
28	3.01	30.295	30.389	30.357	
29	3.02	30.295	30.39	30.357	
30	3.05	30.295	30.39	30.357	
31	3.14	30.295	30.39	30.357	
32	3.24	30.295	30.39	30.357	
33	3.34	30.295	30.391	30.357	
34	3.44	30.295	30.391	30.358	
35	3.54	30.295	30.392	30.358	
36	3.64	30.295	30.392	30.358	
37	3.74	30.294	30.392	30.358	
38	3.84	30.294	30.392	30.358	
39	3.94	30.294	30.393	30.359	
40	4.	30.294	30.393	30.359	
41	4.01	30.294	30.393	30.359	
42	4.02	30.294	30.393	30.359	
43	4.05	30.294	30.393	30.359	
44	4.14	30.294	30.393	30.359	
45	4.24	30.294	30.393	30.359	
46	4.34	30.294	30.393	30.359	
47	4.44	30.294	30.394	30.359	
48	4.54	30.294	30.394	30.359	
49	4.64	30.294	30.394	30.359	
50	4.74	30.294	30.394	30.359	
51	4.84	30.293	30.394	30.359	
52	4.94	30.293	30.394	30.359	
53	5.	30.293	30.394	30.359	
54	5.01	30.293	30.394	30.359	
55	5.02	30.293	30.394	30.359	
56	5.05	30.293	30.394	30.359	
57	5.14	30.293	30.394	30.359	
58	5.24	30.293	30.394	30.36	
59	5.34	30.293	30.394	30.36	
60	5.44	30.293	30.394	30.36	
61	5.54	30.293	30.394	30.36	
62	5.64	30.293	30.394	30.36	
63	5.74	30.293	30.394	30.36	
64	5.84	30.293	30.394	30.36	
65	5.94	30.293	30.394	30.36	
66	6.	30.293	30.394	30.36	
67	6.01	30.293	30.394	30.36	
68	6.02	30.293	30.394	30.36	
69	6.05	30.293	30.394	30.36	
70	6.14	30.292	30.394	30.36	
71	6.24	30.292	30.394	30.359	
72	6.34	30.292	30.394	30.359	
73	6.44	30.292	30.394	30.359	
74	6.54	30.292	30.394	30.359	
75	6.64	30.292	30.394	30.359	
76	6.74	30.292	30.394	30.359	
77	6.84	30.292	30.394	30.359	
78	6.94	30.292	30.394	30.359	
79	7.	30.292	30.394	30.359	
80	7.01	30.292	30.394	30.359	
81	7.02	30.292	30.394	30.359	
82	7.05	30.292	30.394	30.359	
83	7.14	30.292	30.394	30.359	
84	7.24	30.292	30.394	30.359	
85	7.34	30.292	30.394	30.359	
86	7.44	30.292	30.394	30.359	
87	7.54	30.292	30.394	30.359	
88	7.64	30.291	30.394	30.359	
