	Time [s]	Minimum [°C]	Maximum [°C]	Average [°C]	
1	1.	25.2	25.273	25.247	
2	1.01	25.199	25.273	25.247	
3	1.02	25.199	25.274	25.247	
4	1.05	25.197	25.274	25.247	
5	1.1146	25.194	25.276	25.246	
6	1.2146	25.191	25.277	25.246	
7	1.3146	25.189	25.278	25.246	
8	1.4146	25.188	25.279	25.247	
9	1.5146	25.188	25.28	25.247	
10	1.6146	25.188	25.281	25.248	
11	1.7146	25.188	25.282	25.248	
12	1.8146	25.188	25.282	25.249	
13	1.9146	25.188	25.283	25.249	
14	2.	25.188	25.284	25.25	
15	2.01	25.188	25.284	25.25	
16	2.02	25.188	25.284	25.25	
17	2.05	25.188	25.284	25.25	
18	2.14	25.189	25.285	25.251	
19	2.24	25.189	25.286	25.251	
20	2.34	25.189	25.286	25.252	
21	2.44	25.189	25.287	25.252	
22	2.54	25.189	25.288	25.253	
23	2.64	25.189	25.288	25.253	
24	2.74	25.189	25.289	25.254	
25	2.84	25.189	25.29	25.254	
26	2.94	25.189	25.29	25.255	
27	3.	25.189	25.291	25.255	
28	3.01	25.189	25.291	25.255	
29	3.02	25.189	25.291	25.255	
30	3.05	25.189	25.291	25.255	
31	3.14	25.189	25.292	25.255	
32	3.24	25.189	25.292	25.256	
33	3.34	25.189	25.293	25.256	
34	3.44	25.189	25.293	25.256	
35	3.54	25.189	25.294	25.257	
36	3.64	25.189	25.294	25.257	
37	3.74	25.189	25.295	25.257	
38	3.84	25.189	25.295	25.258	
39	3.94	25.189	25.296	25.258	
40	4.	25.189	25.296	25.258	
41	4.01	25.189	25.296	25.258	
42	4.02	25.189	25.296	25.258	
43	4.05	25.189	25.296	25.258	
44	4.14	25.189	25.297	25.258	
45	4.24	25.189	25.297	25.259	
46	4.34	25.188	25.297	25.259	
47	4.44	25.188	25.298	25.259	
48	4.54	25.188	25.298	25.259	
49	4.64	25.188	25.299	25.259	
50	4.74	25.188	25.299	25.26	
51	4.84	25.188	25.299	25.26	
52	4.94	25.188	25.3	25.26	
53	5.	25.188	25.3	25.26	
54	5.01	25.188	25.3	25.26	
55	5.02	25.188	25.3	25.26	
56	5.05	25.188	25.3	25.26	
57	5.14	25.188	25.3	25.26	
58	5.24	25.188	25.301	25.261	
59	5.34	25.187	25.301	25.261	
60	5.44	25.187	25.301	25.261	
61	5.54	25.187	25.302	25.261	
62	5.64	25.187	25.302	25.261	
63	5.74	25.187	25.302	25.261	
64	5.84	25.187	25.302	25.262	
65	5.94	25.187	25.303	25.262	
66	6.	25.187	25.303	25.262	
67	6.01	25.187	25.303	25.262	
68	6.02	25.187	25.303	25.262	
69	6.05	25.187	25.303	25.262	
70	6.14	25.187	25.303	25.262	
71	6.24	25.187	25.303	25.262	
72	6.34	25.187	25.304	25.262	
73	6.44	25.186	25.304	25.262	
74	6.54	25.186	25.304	25.262	
75	6.64	25.186	25.304	25.263	
76	6.74	25.186	25.305	25.263	
77	6.84	25.186	25.305	25.263	
78	6.94	25.186	25.305	25.263	
79	7.	25.186	25.305	25.263	
80	7.01	25.186	25.305	25.263	
81	7.02	25.186	25.305	25.263	
82	7.05	25.186	25.305	25.263	
83	7.14	25.186	25.305	25.263	
84	7.24	25.186	25.305	25.263	
85	7.34	25.186	25.306	25.263	
86	7.44	25.186	25.306	25.263	
87	7.54	25.186	25.306	25.263	
88	7.64	25.186	25.306	25.263	
89	7.74	25.186	25.306	25.264	
90	7.84	25.186	25.306	25.264	
91	7.94	25.186	25.307	25.264	
92	8.	25.186	25.307	25.264	
93	8.01	25.186	25.307	25.264	
94	8.02	25.186	25.307	25.264	
95	8.05	25.186	25.307	25.264	
96	8.14	25.186	25.307	25.264	
97	8.24	25.185	25.307	25.264	
98	8.34	25.185	25.307	25.264	
99	8.44	25.185	25.307	25.264	
100	8.54	25.185	25.307	25.264	
101	8.64	25.185	25.307	25.264	
102	8.74	25.185	25.308	25.264	
103	8.84	25.185	25.308	25.264	
104	8.94	25.185	25.308	25.264	
105	9.	25.185	25.308	25.264	
106	9.01	25.185	25.308	25.264	
107	9.02	25.185	25.308	25.264	
108	9.05	25.185	25.308	25.264	
109	9.14	25.185	25.308	25.264	
110	9.24	25.185	25.308	25.265	
111	9.34	25.185	25.308	25.265	
112	9.44	25.185	25.308	25.265	
113	9.54	25.185	25.308	25.265	
114	9.64	25.185	25.309	25.265	
115	9.74	25.185	25.309	25.265	
116	9.84	25.185	25.309	25.265	
117	9.94	25.185	25.309	25.265	
118	10.	25.185	25.309	25.265	
119	10.01	25.185	25.309	25.265	
120	10.02	25.185	25.309	25.265	
121	10.05	25.185	25.309	25.265	
