	Time [s]	Minimum [°C]	Maximum [°C]	Average [°C]	
1	1.	25.2	25.769	25.51	
2	1.01	25.199	25.769	25.51	
3	1.02	25.198	25.77	25.51	
4	1.05	25.196	25.77	25.51	
5	1.1146	25.193	25.769	25.509	
6	1.2146	25.19	25.769	25.509	
7	1.3146	25.188	25.769	25.509	
8	1.4146	25.187	25.769	25.508	
9	1.5146	25.187	25.769	25.508	
10	1.6146	25.187	25.769	25.508	
11	1.7146	25.187	25.769	25.508	
12	1.8146	25.187	25.769	25.508	
13	1.9146	25.187	25.769	25.508	
14	2.	25.187	25.769	25.508	
15	2.01	25.188	25.769	25.508	
16	2.02	25.188	25.769	25.508	
17	2.05	25.188	25.769	25.508	
18	2.14	25.188	25.769	25.508	
19	2.24	25.188	25.77	25.508	
20	2.34	25.188	25.77	25.508	
21	2.44	25.188	25.77	25.508	
22	2.54	25.188	25.77	25.508	
23	2.64	25.189	25.77	25.508	
24	2.74	25.189	25.77	25.509	
25	2.84	25.189	25.77	25.509	
26	2.94	25.189	25.77	25.509	
27	3.	25.189	25.77	25.509	
28	3.01	25.189	25.77	25.509	
29	3.02	25.189	25.77	25.509	
30	3.05	25.189	25.77	25.509	
31	3.14	25.189	25.77	25.509	
32	3.24	25.189	25.77	25.509	
33	3.34	25.189	25.77	25.51	
34	3.44	25.189	25.77	25.51	
35	3.54	25.188	25.77	25.51	
36	3.64	25.188	25.77	25.51	
37	3.74	25.188	25.77	25.51	
38	3.84	25.188	25.771	25.51	
39	3.94	25.188	25.771	25.51	
40	4.	25.188	25.771	25.51	
41	4.01	25.188	25.771	25.51	
42	4.02	25.188	25.771	25.51	
43	4.05	25.188	25.771	25.511	
44	4.14	25.188	25.771	25.511	
45	4.24	25.188	25.771	25.511	
46	4.34	25.188	25.771	25.511	
47	4.44	25.188	25.771	25.511	
48	4.54	25.188	25.771	25.511	
49	4.64	25.188	25.771	25.511	
50	4.74	25.187	25.771	25.511	
51	4.84	25.187	25.771	25.511	
52	4.94	25.187	25.771	25.512	
53	5.	25.187	25.771	25.512	
54	5.01	25.187	25.771	25.512	
55	5.02	25.187	25.771	25.512	
56	5.05	25.187	25.771	25.512	
57	5.14	25.187	25.771	25.512	
58	5.24	25.187	25.771	25.512	
59	5.34	25.187	25.771	25.512	
60	5.44	25.187	25.772	25.512	
61	5.54	25.187	25.772	25.512	
62	5.64	25.187	25.772	25.512	
63	5.74	25.186	25.772	25.512	
64	5.84	25.186	25.772	25.512	
65	5.94	25.186	25.772	25.513	
66	6.	25.186	25.772	25.513	
67	6.01	25.186	25.772	25.513	
68	6.02	25.186	25.772	25.513	
69	6.05	25.186	25.772	25.513	
70	6.14	25.186	25.772	25.513	
71	6.24	25.186	25.772	25.513	
72	6.34	25.186	25.772	25.513	
73	6.44	25.186	25.772	25.513	
