	Time [s]	Minimum [°C]	Maximum [°C]	Average [°C]	
1	1.	28.328	28.332	28.331	
2	1.01	28.329	28.333	28.331	
3	1.02	28.329	28.333	28.331	
4	1.05	28.329	28.333	28.331	
5	1.1142	28.328	28.332	28.331	
6	1.2142	28.328	28.332	28.33	
7	1.3142	28.327	28.332	28.33	
8	1.4142	28.326	28.332	28.33	
9	1.5142	28.325	28.332	28.329	
10	1.6142	28.325	28.332	28.329	
11	1.7142	28.324	28.331	28.329	
12	1.8142	28.323	28.331	28.329	
13	1.9142	28.322	28.332	28.328	
14	2.	28.322	28.332	28.328	
15	2.01	28.322	28.332	28.328	
16	2.02	28.322	28.332	28.328	
17	2.05	28.321	28.332	28.328	
18	2.14	28.321	28.332	28.328	
19	2.24	28.32	28.332	28.328	
20	2.34	28.319	28.332	28.327	
21	2.44	28.318	28.332	28.327	
22	2.54	28.317	28.332	28.327	
23	2.64	28.317	28.333	28.327	
24	2.74	28.316	28.333	28.327	
25	2.84	28.315	28.333	28.327	
26	2.94	28.315	28.333	28.326	
27	3.	28.314	28.333	28.326	
28	3.01	28.314	28.333	28.326	
29	3.02	28.314	28.333	28.326	
30	3.05	28.314	28.333	28.326	
31	3.14	28.313	28.333	28.326	
32	3.24	28.313	28.333	28.326	
33	3.34	28.312	28.334	28.326	
34	3.44	28.311	28.334	28.326	
35	3.54	28.311	28.334	28.326	
36	3.64	28.31	28.334	28.326	
37	3.74	28.31	28.334	28.325	
38	3.84	28.309	28.334	28.325	
39	3.94	28.309	28.334	28.325	
40	4.	28.308	28.334	28.325	
41	4.01	28.308	28.335	28.325	
42	4.02	28.308	28.335	28.325	
43	4.05	28.308	28.335	28.325	
44	4.14	28.308	28.335	28.325	
45	4.24	28.307	28.335	28.325	
46	4.34	28.307	28.335	28.325	
47	4.44	28.307	28.335	28.325	
48	4.54	28.306	28.335	28.325	
49	4.64	28.306	28.335	28.325	
50	4.74	28.306	28.335	28.325	
51	4.84	28.305	28.335	28.325	
52	4.94	28.305	28.336	28.325	
53	5.	28.305	28.336	28.325	
54	5.01	28.305	28.336	28.325	
55	5.02	28.305	28.336	28.325	
56	5.05	28.305	28.336	28.325	
57	5.14	28.304	28.336	28.325	
58	5.24	28.304	28.336	28.324	
59	5.34	28.304	28.336	28.324	
60	5.44	28.303	28.336	28.324	
61	5.54	28.303	28.336	28.324	
62	5.64	28.303	28.336	28.324	
63	5.74	28.303	28.336	28.324	
64	5.84	28.302	28.336	28.324	
65	5.94	28.302	28.336	28.324	
66	6.	28.302	28.336	28.324	
67	6.01	28.302	28.336	28.324	
68	6.02	28.302	28.336	28.324	
69	6.05	28.302	28.336	28.324	
70	6.14	28.302	28.337	28.324	
71	6.24	28.302	28.337	28.324	
72	6.34	28.301	28.337	28.324	
73	6.44	28.301	28.337	28.324	
74	6.54	28.301	28.337	28.324	
75	6.64	28.301	28.337	28.324	
76	6.74	28.301	28.337	28.324	
77	6.84	28.301	28.337	28.324	
78	6.94	28.3	28.337	28.324	
79	7.	28.3	28.337	28.324	
80	7.01	28.3	28.337	28.324	
81	7.02	28.3	28.337	28.324	
82	7.05	28.3	28.337	28.324	
83	7.14	28.3	28.337	28.324	
84	7.24	28.3	28.337	28.324	
85	7.34	28.3	28.337	28.324	
86	7.44	28.3	28.337	28.324	
87	7.54	28.3	28.337	28.324	
88	7.64	28.299	28.337	28.324	
89	7.74	28.299	28.338	28.324	
90	7.84	28.299	28.338	28.324	
91	7.94	28.299	28.338	28.324	
92	8.	28.299	28.338	28.324	
93	8.01	28.299	28.338	28.324	
94	8.02	28.299	28.338	28.324	
95	8.05	28.299	28.338	28.324	
96	8.14	28.299	28.338	28.324	
97	8.24	28.299	28.338	28.324	
98	8.34	28.299	28.338	28.324	
99	8.44	28.299	28.338	28.324	
100	8.54	28.298	28.338	28.324	
101	8.64	28.298	28.338	28.324	
102	8.74	28.298	28.338	28.324	
103	8.84	28.298	28.338	28.324	
104	8.94	28.298	28.338	28.324	
105	9.	28.298	28.338	28.324	
106	9.01	28.298	28.338	28.324	
107	9.02	28.298	28.338	28.324	
108	9.05	28.298	28.338	28.324	
109	9.14	28.298	28.338	28.324	
110	9.24	28.298	28.338	28.324	
111	9.34	28.298	28.338	28.324	
112	9.44	28.298	28.338	28.324	
113	9.54	28.298	28.338	28.324	
114	9.64	28.298	28.338	28.324	
115	9.74	28.298	28.338	28.324	
116	9.84	28.297	28.338	28.324	
117	9.94	28.297	28.338	28.324	
118	10.	28.297	28.338	28.324	
119	10.01	28.297	28.338	28.324	
120	10.02	28.297	28.338	28.324	
121	10.05	28.297	28.338	28.324	
122	10.14	28.297	28.339	28.324	
123	10.24	28.297	28.339	28.324	
124	10.34	28.297	28.339	28.324	
125	10.44	28.297	28.339	28.324	
126	10.54	28.297	28.339	28.324	
127	10.64	28.297	28.339	28.324	
128	10.74	28.297	28.339	28.324	
129	10.84	28.297	28.339	28.324	
130	10.94	28.297	28.339	28.324	
131	11.	28.297	28.339	28.324	
132	11.01	28.297	28.339	28.324	
133	11.02	28.297	28.339	28.324	
134	11.05	28.297	28.339	28.324	
135	11.14	28.297	28.339	28.324	
136	11.24	28.297	28.339	28.324	
137	11.34	28.297	28.339	28.324	
138	11.44	28.297	28.339	28.324	
139	11.54	28.297	28.339	28.324	
140	11.64	28.297	28.339	28.324	
141	11.74	28.297	28.339	28.324	
142	11.84	28.296	28.339	28.324	
143	11.94	28.296	28.339	28.324	
144	12.	28.296	28.339	28.324	
145	12.01	28.296	28.339	28.324	
146	12.02	28.296	28.339	28.324	
147	12.05	28.296	28.339	28.324	
148	12.14	28.296	28.339	28.324	
149	12.24	28.296	28.339	28.324	
150	12.34	28.296	28.339	28.324	
151	12.44	28.296	28.339	28.324	
152	12.54	28.296	28.339	28.324	
153	12.64	28.296	28.339	28.324	
154	12.74	28.296	28.339	28.324	
155	12.84	28.296	28.339	28.324	
156	12.94	28.296	28.339	28.324	
157	13.	28.296	28.339	28.324	
158	13.01	28.296	28.339	28.324	
159	13.02	28.296	28.339	28.324	
160	13.05	28.296	28.339	28.324	
161	13.14	28.296	28.339	28.324	
162	13.24	28.296	28.339	28.324	
163	13.34	28.296	28.339	28.324	
164	13.44	28.296	28.339	28.324	
165	13.54	28.296	28.339	28.324	
166	13.64	28.296	28.339	28.324	
167	13.74	28.296	28.339	28.324	
168	13.84	28.296	28.339	28.324	
169	13.94	28.296	28.339	28.324	
170	14.	28.296	28.339	28.324	
171	14.01	28.296	28.339	28.324	
172	14.02	28.296	28.339	28.324	
173	14.05	28.296	28.339	28.324	
174	14.14	28.296	28.339	28.324	
175	14.24	28.296	28.339	28.324	
176	14.34	28.296	28.339	28.324	
177	14.44	28.296	28.339	28.324	
178	14.54	28.296	28.339	28.324	
179	14.64	28.296	28.339	28.324	
180	14.74	28.296	28.339	28.324	
181	14.84	28.296	28.339	28.324	
182	14.94	28.296	28.339	28.324	
183	15.	28.296	28.339	28.324	
184	15.01	28.296	28.339	28.324	
185	15.02	28.296	28.339	28.324	
186	15.05	28.296	28.339	28.324	
187	15.14	28.296	28.339	28.324	
188	15.24	28.296	28.339	28.324	
189	15.34	28.296	28.339	28.324	
190	15.44	28.296	28.339	28.324	
191	15.54	28.296	28.339	28.324	
192	15.64	28.296	28.339	28.324	
193	15.74	28.296	28.339	28.324	
194	15.84	28.296	28.339	28.324	
195	15.94	28.296	28.339	28.324	
196	16.	28.296	28.339	28.324	
197	16.01	28.296	28.339	28.324	
198	16.02	28.296	28.339	28.324	
199	16.05	28.296	28.339	28.324	
200	16.14	28.296	28.339	28.324	
201	16.24	28.296	28.339	28.324	
202	16.34	28.296	28.339	28.324	
203	16.44	28.296	28.339	28.324	
204	16.54	28.296	28.339	28.324	
205	16.64	28.296	28.339	28.324	
206	16.74	28.296	28.339	28.324	
207	16.84	28.296	28.339	28.324	
208	16.94	28.296	28.339	28.324	
209	17.	28.296	28.339	28.324	
210	17.01	28.296	28.339	28.324	
211	17.02	28.296	28.339	28.324	
212	17.05	28.296	28.339	28.324	
213	17.14	28.296	28.339	28.324	
214	17.24	28.296	28.339	28.324	
215	17.34	28.296	28.339	28.324	
216	17.44	28.296	28.339	28.324	
217	17.54	28.296	28.339	28.324	
218	17.64	28.296	28.339	28.324	
219	17.74	28.296	28.339	28.324	
220	17.84	28.296	28.339	28.324	
221	17.94	28.296	28.339	28.324	
222	18.	28.296	28.34	28.324	
223	18.01	28.296	28.34	28.324	
224	18.02	28.296	28.34	28.324	
225	18.05	28.296	28.34	28.324	
226	18.14	28.296	28.34	28.324	
227	18.24	28.296	28.34	28.324	
228	18.34	28.296	28.34	28.324	
229	18.44	28.296	28.34	28.324	
230	18.54	28.296	28.34	28.324	
231	18.64	28.296	28.34	28.324	
232	18.74	28.296	28.34	28.324	
233	18.84	28.296	28.34	28.324	
234	18.94	28.296	28.34	28.324	
235	19.	28.296	28.34	28.324	
236	19.01	28.296	28.34	28.324	
237	19.02	28.296	28.34	28.324	
238	19.05	28.296	28.34	28.324	
239	19.14	28.296	28.34	28.324	
240	19.24	28.296	28.34	28.324	
241	19.34	28.296	28.34	28.324	
242	19.44	28.296	28.34	28.324	
243	19.54	28.296	28.34	28.324	
244	19.64	28.296	28.34	28.324	
245	19.74	28.296	28.34	28.324	
246	19.84	28.296	28.34	28.324	
247	19.94	28.296	28.34	28.324	
248	20.	28.296	28.34	28.324	
249	20.01	28.296	28.34	28.324	
250	20.02	28.296	28.34	28.324	
251	20.05	28.296	28.34	28.324	
252	20.14	28.296	28.34	28.324	
253	20.24	28.296	28.34	28.324	
254	20.34	28.296	28.34	28.324	
255	20.44	28.296	28.34	28.324	
256	20.54	28.296	28.34	28.324	
257	20.64	28.296	28.34	28.324	
258	20.74	28.296	28.34	28.324	
259	20.84	28.296	28.34	28.324	
260	20.94	28.296	28.34	28.324	
261	21.	28.296	28.34	28.324	
262	21.01	28.296	28.34	28.324	
263	21.02	28.296	28.34	28.324	
264	21.05	28.296	28.34	28.324	
265	21.14	28.296	28.34	28.324	
266	21.24	28.296	28.34	28.324	
267	21.34	28.296	28.34	28.324	
268	21.44	28.296	28.34	28.324	
269	21.54	28.296	28.34	28.324	
270	21.64	28.296	28.34	28.324	
271	21.74	28.296	28.34	28.324	
272	21.84	28.296	28.34	28.324	
273	21.94	28.296	28.34	28.324	
274	22.	28.296	28.34	28.324	
275	22.01	28.296	28.34	28.324	
276	22.02	28.296	28.34	28.324	
277	22.05	28.296	28.34	28.324	
278	22.14	28.296	28.34	28.324	
279	22.24	28.296	28.34	28.324	
280	22.34	28.296	28.34	28.324	
281	22.44	28.296	28.34	28.324	
282	22.54	28.296	28.34	28.324	
283	22.64	28.296	28.34	28.324	
284	22.74	28.296	28.34	28.324	
285	22.84	28.296	28.34	28.324	
286	22.94	28.296	28.34	28.324	
287	23.	28.296	28.34	28.324	
288	23.01	28.296	28.34	28.324	
289	23.02	28.296	28.34	28.324	
290	23.05	28.296	28.34	28.324	
291	23.14	28.296	28.34	28.324	
292	23.24	28.296	28.34	28.324	
293	23.34	28.296	28.34	28.324	
294	23.44	28.296	28.34	28.324	
295	23.54	28.296	28.34	28.324	
296	23.64	28.296	28.34	28.324	
297	23.74	28.296	28.34	28.324	
298	23.84	28.296	28.34	28.324	
299	23.94	28.296	28.34	28.324	
300	24.	28.296	28.34	28.324	
301	24.01	28.296	28.34	28.324	
302	24.02	28.296	28.34	28.324	
303	24.05	28.296	28.34	28.324	
304	24.14	28.296	28.34	28.324	
305	24.24	28.296	28.34	28.324	
306	24.34	28.296	28.34	28.324	
307	24.44	28.296	28.34	28.324	
308	24.54	28.296	28.34	28.324	
309	24.64	28.296	28.34	28.324	
310	24.74	28.296	28.34	28.324	
311	24.84	28.296	28.34	28.324	
312	24.94	28.296	28.34	28.324	
313	25.	28.296	28.34	28.324	
314	25.01	28.296	28.34	28.324	
315	25.02	28.296	28.34	28.324	
316	25.05	28.296	28.34	28.324	
317	25.14	28.296	28.34	28.324	
318	25.24	28.296	28.34	28.324	
319	25.34	28.296	28.34	28.324	
320	25.44	28.296	28.34	28.324	
321	25.54	28.296	28.34	28.324	
322	25.64	28.296	28.34	28.324	
323	25.74	28.296	28.34	28.324	
324	25.84	28.296	28.34	28.324	
325	25.94	28.296	28.34	28.324	
326	26.	28.296	28.34	28.324	
327	26.01	28.296	28.34	28.324	
328	26.02	28.296	28.34	28.324	
329	26.05	28.296	28.34	28.324	
330	26.14	28.296	28.34	28.324	
331	26.24	28.296	28.34	28.324	
332	26.34	28.296	28.34	28.324	
333	26.44	28.296	28.34	28.324	
334	26.54	28.296	28.34	28.324	
335	26.64	28.296	28.34	28.324	
336	26.74	28.296	28.34	28.324	
337	26.84	28.296	28.34	28.324	
338	26.94	28.296	28.34	28.324	
339	27.	28.296	28.34	28.324	
340	27.01	28.296	28.34	28.324	
341	27.02	28.296	28.34	28.324	
342	27.05	28.296	28.34	28.324	
343	27.14	28.296	28.34	28.324	
344	27.24	28.296	28.34	28.324	
345	27.34	28.296	28.34	28.324	
346	27.44	28.296	28.34	28.324	
347	27.54	28.296	28.34	28.324	
348	27.64	28.296	28.34	28.325	
349	27.74	28.296	28.34	28.325	
350	27.84	28.296	28.34	28.325	
351	27.94	28.296	28.34	28.325	
352	28.	28.296	28.34	28.325	
353	28.01	28.296	28.34	28.325	
354	28.02	28.296	28.34	28.325	
355	28.05	28.296	28.34	28.325	
356	28.14	28.296	28.34	28.325	
357	28.24	28.296	28.34	28.325	
358	28.34	28.296	28.34	28.325	
359	28.44	28.296	28.34	28.325	
360	28.54	28.296	28.34	28.325	
361	28.64	28.296	28.34	28.325	
362	28.74	28.296	28.34	28.325	
363	28.84	28.296	28.34	28.325	
364	28.94	28.297	28.34	28.325	
365	29.	28.297	28.34	28.325	
366	29.01	28.297	28.34	28.325	
367	29.02	28.297	28.34	28.325	
368	29.05	28.297	28.34	28.325	
369	29.14	28.297	28.34	28.325	
370	29.24	28.297	28.34	28.325	
371	29.34	28.297	28.34	28.325	
372	29.44	28.297	28.34	28.325	
373	29.54	28.297	28.341	28.325	
374	29.64	28.297	28.341	28.325	
375	29.74	28.297	28.341	28.325	
376	29.84	28.297	28.341	28.325	
377	29.94	28.297	28.341	28.325	
378	30.	28.297	28.341	28.325	
379	30.01	28.297	28.341	28.325	
380	30.02	28.297	28.341	28.325	
381	30.05	28.297	28.341	28.325	
382	30.14	28.297	28.341	28.325	
383	30.24	28.297	28.341	28.325	
384	30.34	28.297	28.341	28.325	
385	30.44	28.297	28.341	28.325	
386	30.54	28.297	28.341	28.325	
387	30.64	28.297	28.341	28.325	
388	30.74	28.297	28.341	28.325	
389	30.84	28.297	28.341	28.325	
390	30.94	28.297	28.341	28.325	
391	31.	28.297	28.341	28.325	
392	31.01	28.297	28.341	28.325	
393	31.02	28.297	28.341	28.325	
394	31.05	28.297	28.341	28.325	
395	31.14	28.297	28.341	28.325	
396	31.24	28.297	28.341	28.325	
397	31.34	28.297	28.341	28.325	
398	31.44	28.297	28.341	28.325	
399	31.54	28.297	28.341	28.325	
400	31.64	28.297	28.341	28.325	
401	31.74	28.297	28.341	28.325	
402	31.84	28.297	28.341	28.325	
403	31.94	28.297	28.341	28.325	
404	32.	28.297	28.341	28.325	
405	32.01	28.297	28.341	28.325	
406	32.02	28.297	28.341	28.325	
407	32.05	28.297	28.341	28.325	
408	32.14	28.297	28.341	28.325	
409	32.24	28.297	28.341	28.325	
410	32.34	28.297	28.341	28.325	
411	32.44	28.297	28.341	28.325	
412	32.54	28.297	28.341	28.325	
413	32.64	28.297	28.341	28.325	
414	32.74	28.297	28.341	28.325	
415	32.84	28.297	28.341	28.325	
416	32.94	28.297	28.341	28.325	
417	33.	28.297	28.341	28.325	
418	33.01	28.297	28.341	28.325	
419	33.02	28.297	28.341	28.325	
420	33.05	28.297	28.341	28.325	
421	33.14	28.297	28.341	28.325	
422	33.24	28.297	28.341	28.325	
423	33.34	28.297	28.341	28.325	
424	33.44	28.297	28.341	28.325	
425	33.54	28.297	28.341	28.325	
426	33.64	28.297	28.341	28.325	
427	33.74	28.297	28.341	28.325	
428	33.84	28.297	28.341	28.325	
429	33.94	28.297	28.341	28.325	
430	34.	28.297	28.341	28.325	
431	34.01	28.297	28.341	28.325	
432	34.02	28.297	28.341	28.325	
433	34.05	28.297	28.341	28.325	
434	34.14	28.297	28.341	28.325	
435	34.24	28.297	28.341	28.325	
436	34.34	28.297	28.341	28.325	
437	34.44	28.297	28.341	28.325	
438	34.54	28.297	28.341	28.325	
439	34.64	28.297	28.341	28.325	
440	34.74	28.297	28.341	28.326	
441	34.84	28.297	28.341	28.326	
442	34.94	28.297	28.341	28.326	
443	35.	28.297	28.341	28.326	
444	35.01	28.297	28.341	28.326	
445	35.02	28.297	28.341	28.326	
446	35.05	28.297	28.341	28.326	
447	35.14	28.297	28.341	28.326	
448	35.24	28.297	28.341	28.326	
449	35.34	28.297	28.341	28.326	
