	Time [s]	Minimum [°C]	Maximum [°C]	Average [°C]	
1	1.	25.515	26.09	25.793	
2	1.01	25.514	26.074	25.794	
3	1.02	25.513	26.059	25.795	
4	1.05	25.51	26.026	25.796	
5	1.1142	25.506	26.004	25.798	
6	1.2142	25.502	26.059	25.8	
7	1.3142	25.499	26.098	25.802	
8	1.4142	25.497	26.126	25.803	
9	1.5142	25.495	26.148	25.803	
10	1.6142	25.493	26.165	25.804	
11	1.7142	25.492	26.179	25.804	
12	1.8142	25.491	26.19	25.805	
13	1.9142	25.491	26.2	25.805	
14	2.	25.49	26.207	25.805	
15	2.01	25.49	26.207	25.805	
16	2.02	25.49	26.208	25.805	
17	2.05	25.49	26.21	25.805	
18	2.14	25.489	26.216	25.806	
19	2.24	25.488	26.222	25.806	
20	2.34	25.488	26.226	25.806	
21	2.44	25.488	26.231	25.806	
22	2.54	25.487	26.234	25.806	
23	2.64	25.487	26.237	25.807	
24	2.74	25.486	26.24	25.807	
25	2.84	25.486	26.243	25.807	
26	2.94	25.486	26.245	25.807	
27	3.	25.486	26.247	25.807	
28	3.01	25.486	26.247	25.807	
29	3.02	25.486	26.247	25.807	
30	3.05	25.485	26.248	25.807	
31	3.14	25.485	26.249	25.807	
32	3.24	25.485	26.251	25.807	
33	3.34	25.485	26.253	25.807	
34	3.44	25.485	26.254	25.807	
35	3.54	25.484	26.256	25.807	
36	3.64	25.484	26.257	25.807	
37	3.74	25.484	26.258	25.807	
38	3.84	25.484	26.259	25.807	
39	3.94	25.484	26.26	25.807	
40	4.	25.484	26.261	25.807	
41	4.01	25.484	26.261	25.807	
42	4.02	25.484	26.261	25.807	
43	4.05	25.484	26.262	25.807	
44	4.14	25.484	26.262	25.807	
45	4.24	25.484	26.263	25.807	
46	4.34	25.484	26.264	25.807	
47	4.44	25.484	26.265	25.807	
48	4.54	25.483	26.266	25.807	
49	4.64	25.483	26.266	25.807	
50	4.74	25.483	26.267	25.807	
51	4.84	25.483	26.268	25.807	
52	4.94	25.483	26.268	25.807	
53	5.	25.483	26.268	25.807	
54	5.01	25.483	26.269	25.807	
55	5.02	25.483	26.269	25.807	
56	5.05	25.483	26.269	25.807	
57	5.14	25.483	26.269	25.807	
58	5.24	25.483	26.27	25.807	
59	5.34	25.483	26.27	25.807	
60	5.44	25.483	26.271	25.807	
61	5.54	25.483	26.271	25.807	
62	5.64	25.483	26.272	25.807	
63	5.74	25.483	26.272	25.807	
64	5.84	25.483	26.272	25.807	
65	5.94	25.483	26.273	25.807	
66	6.	25.483	26.273	25.807	
67	6.01	25.483	26.273	25.807	
68	6.02	25.483	26.273	25.807	
69	6.05	25.483	26.273	25.807	
70	6.14	25.483	26.273	25.806	
71	6.24	25.483	26.274	25.806	
72	6.34	25.483	26.274	25.806	
73	6.44	25.483	26.274	25.806	
74	6.54	25.483	26.275	25.806	
75	6.64	25.483	26.275	25.806	
76	6.74	25.483	26.275	25.806	
77	6.84	25.483	26.275	25.806	
78	6.94	25.483	26.276	25.806	
79	7.	25.483	26.276	25.806	
80	7.01	25.483	26.276	25.806	
81	7.02	25.483	26.276	25.806	
82	7.05	25.483	26.276	25.806	
83	7.14	25.483	26.276	25.806	
84	7.24	25.484	26.276	25.806	
85	7.34	25.484	26.277	25.806	
86	7.44	25.484	26.277	25.806	
87	7.54	25.484	26.277	25.806	
88	7.64	25.484	26.277	25.806	
89	7.74	25.484	26.277	25.806	
90	7.84	25.484	26.278	25.806	
91	7.94	25.484	26.278	25.805	
92	8.	25.484	26.278	25.805	
93	8.01	25.484	26.278	25.805	
94	8.02	25.484	26.278	25.805	
95	8.05	25.484	26.278	25.805	
96	8.14	25.484	26.278	25.805	
97	8.24	25.484	26.278	25.805	
98	8.34	25.484	26.278	25.805	
99	8.44	25.484	26.279	25.805	
100	8.54	25.484	26.279	25.805	
101	8.64	25.484	26.279	25.805	
102	8.74	25.484	26.279	25.805	
103	8.84	25.484	26.279	25.805	
104	8.94	25.484	26.279	25.805	
105	9.	25.484	26.279	25.805	
106	9.01	25.484	26.279	25.805	
107	9.02	25.484	26.279	25.805	
108	9.05	25.484	26.279	25.805	
109	9.14	25.484	26.28	25.805	
110	9.24	25.484	26.28	25.805	
111	9.34	25.484	26.28	25.805	
112	9.44	25.484	26.28	25.805	
113	9.54	25.484	26.28	25.804	
114	9.64	25.484	26.28	25.804	
115	9.74	25.484	26.28	25.804	
116	9.84	25.484	26.28	25.804	
117	9.94	25.485	26.281	25.804	
118	10.	25.485	26.281	25.804	
119	10.01	25.485	26.281	25.804	
120	10.02	25.485	26.281	25.804	
121	10.05	25.485	26.281	25.804	
122	10.14	25.485	26.281	25.804	
123	10.24	25.485	26.281	25.804	
124	10.34	25.485	26.281	25.804	
125	10.44	25.485	26.281	25.804	
126	10.54	25.485	26.281	25.804	
127	10.64	25.485	26.281	25.804	
128	10.74	25.485	26.281	25.804	
129	10.84	25.485	26.281	25.804	
130	10.94	25.485	26.282	25.804	
131	11.	25.485	26.282	25.804	
132	11.01	25.485	26.282	25.804	
133	11.02	25.485	26.282	25.804	
134	11.05	25.485	26.282	25.804	
135	11.14	25.485	26.282	25.803	
136	11.24	25.485	26.282	25.803	
137	11.34	25.485	26.282	25.803	
138	11.44	25.485	26.282	25.803	
139	11.54	25.485	26.282	25.803	
140	11.64	25.485	26.282	25.803	
141	11.74	25.485	26.282	25.803	
142	11.84	25.485	26.282	25.803	
143	11.94	25.485	26.282	25.803	
144	12.	25.485	26.282	25.803	
145	12.01	25.485	26.282	25.803	
146	12.02	25.485	26.282	25.803	
147	12.05	25.485	26.282	25.803	
148	12.14	25.485	26.283	25.803	
149	12.24	25.485	26.283	25.803	
150	12.34	25.485	26.283	25.803	
151	12.44	25.486	26.283	25.803	
152	12.54	25.486	26.283	25.803	
153	12.64	25.486	26.283	25.803	
154	12.74	25.486	26.283	25.803	
155	12.84	25.486	26.283	25.802	
156	12.94	25.486	26.283	25.802	
157	13.	25.486	26.283	25.802	
158	13.01	25.486	26.283	25.802	
159	13.02	25.486	26.283	25.802	
160	13.05	25.486	26.283	25.802	
161	13.14	25.486	26.283	25.802	
162	13.24	25.486	26.283	25.802	
163	13.34	25.486	26.283	25.802	
164	13.44	25.486	26.284	25.802	
165	13.54	25.486	26.284	25.802	
166	13.64	25.486	26.284	25.802	
167	13.74	25.486	26.284	25.802	
168	13.84	25.486	26.284	25.802	
169	13.94	25.486	26.284	25.802	
170	14.	25.486	26.284	25.802	
171	14.01	25.486	26.284	25.802	
172	14.02	25.486	26.284	25.802	
173	14.05	25.486	26.284	25.802	
174	14.14	25.486	26.284	25.802	
175	14.24	25.486	26.284	25.802	
176	14.34	25.486	26.284	25.802	
177	14.44	25.486	26.284	25.802	
178	14.54	25.486	26.284	25.801	
179	14.64	25.486	26.284	25.801	
180	14.74	25.486	26.284	25.801	
181	14.84	25.487	26.285	25.801	
182	14.94	25.487	26.285	25.801	
183	15.	25.487	26.285	25.801	
184	15.01	25.487	26.285	25.801	
185	15.02	25.487	26.285	25.801	
186	15.05	25.487	26.285	25.801	
187	15.14	25.487	26.285	25.801	
188	15.24	25.487	26.285	25.801	
189	15.34	25.487	26.285	25.801	
190	15.44	25.487	26.285	25.801	
191	15.54	25.487	26.285	25.801	
192	15.64	25.487	26.285	25.801	
193	15.74	25.487	26.285	25.801	
194	15.84	25.487	26.285	25.801	
195	15.94	25.487	26.285	25.801	
196	16.	25.487	26.285	25.801	
197	16.01	25.487	26.285	25.801	
198	16.02	25.487	26.285	25.801	
199	16.05	25.487	26.285	25.801	
200	16.14	25.487	26.285	25.801	
201	16.24	25.487	26.285	25.8	
202	16.34	25.487	26.285	25.8	
203	16.44	25.487	26.286	25.8	
204	16.54	25.487	26.286	25.8	
205	16.64	25.487	26.286	25.8	
206	16.74	25.487	26.286	25.8	
207	16.84	25.487	26.286	25.8	
208	16.94	25.487	26.286	25.8	
209	17.	25.487	26.286	25.8	
210	17.01	25.487	26.286	25.8	
211	17.02	25.487	26.286	25.8	
212	17.05	25.487	26.286	25.8	
213	17.14	25.487	26.286	25.8	
214	17.24	25.487	26.286	25.8	
215	17.34	25.488	26.286	25.8	
216	17.44	25.488	26.286	25.8	
217	17.54	25.488	26.286	25.8	
218	17.64	25.488	26.286	25.8	
219	17.74	25.488	26.286	25.8	
