	Time [s]	Minimum [°C]	Maximum [°C]	Average [°C]	
1	1.	28.367	28.415	28.398	
2	1.01	28.367	28.416	28.398	
3	1.02	28.367	28.416	28.398	
4	1.05	28.367	28.416	28.398	
5	1.1142	28.367	28.417	28.399	
6	1.2142	28.367	28.418	28.4	
7	1.3142	28.367	28.42	28.401	
8	1.4142	28.367	28.42	28.401	
9	1.5142	28.367	28.421	28.402	
10	1.6142	28.367	28.422	28.402	
11	1.7142	28.367	28.423	28.403	
12	1.8142	28.367	28.423	28.403	
13	1.9142	28.367	28.424	28.404	
14	2.	28.367	28.424	28.404	
15	2.01	28.367	28.424	28.404	
16	2.02	28.367	28.424	28.404	
17	2.05	28.367	28.425	28.404	
18	2.14	28.367	28.425	28.404	
19	2.24	28.367	28.426	28.405	
20	2.34	28.367	28.426	28.405	
21	2.44	28.367	28.426	28.405	
22	2.54	28.366	28.427	28.406	
23	2.64	28.366	28.427	28.406	
24	2.74	28.366	28.428	28.406	
25	2.84	28.366	28.428	28.406	
26	2.94	28.366	28.428	28.407	
27	3.	28.366	28.428	28.407	
28	3.01	28.366	28.428	28.407	
29	3.02	28.366	28.428	28.407	
30	3.05	28.366	28.429	28.407	
31	3.14	28.366	28.429	28.407	
32	3.24	28.366	28.429	28.407	
33	3.34	28.366	28.429	28.407	
34	3.44	28.366	28.429	28.407	
35	3.54	28.366	28.43	28.408	
36	3.64	28.366	28.43	28.408	
37	3.74	28.366	28.43	28.408	
38	3.84	28.366	28.43	28.408	
39	3.94	28.366	28.43	28.408	
40	4.	28.366	28.43	28.408	
41	4.01	28.366	28.43	28.408	
42	4.02	28.366	28.43	28.408	
43	4.05	28.366	28.431	28.408	
44	4.14	28.366	28.431	28.408	
45	4.24	28.366	28.431	28.408	
46	4.34	28.366	28.431	28.408	
47	4.44	28.366	28.431	28.408	
48	4.54	28.366	28.431	28.408	
49	4.64	28.366	28.431	28.409	
50	4.74	28.365	28.431	28.409	
51	4.84	28.365	28.431	28.409	
52	4.94	28.365	28.431	28.409	
53	5.	28.365	28.431	28.409	
54	5.01	28.365	28.431	28.409	
55	5.02	28.365	28.431	28.409	
56	5.05	28.365	28.431	28.409	
57	5.14	28.365	28.431	28.409	
58	5.24	28.365	28.432	28.409	
59	5.34	28.365	28.432	28.409	
60	5.44	28.365	28.432	28.409	
61	5.54	28.365	28.432	28.409	
62	5.64	28.365	28.432	28.409	
63	5.74	28.365	28.432	28.409	
64	5.84	28.365	28.432	28.409	
65	5.94	28.365	28.432	28.409	
66	6.	28.365	28.432	28.409	
67	6.01	28.365	28.432	28.409	
68	6.02	28.365	28.432	28.409	
69	6.05	28.365	28.432	28.409	
70	6.14	28.365	28.432	28.409	
71	6.24	28.365	28.432	28.409	
72	6.34	28.365	28.432	28.409	
73	6.44	28.365	28.432	28.409	
74	6.54	28.365	28.432	28.409	
75	6.64	28.365	28.432	28.409	
76	6.74	28.365	28.432	28.409	
77	6.84	28.365	28.432	28.409	
78	6.94	28.365	28.432	28.409	
79	7.	28.365	28.432	28.409	
80	7.01	28.365	28.432	28.409	
81	7.02	28.365	28.432	28.409	
82	7.05	28.365	28.432	28.409	
83	7.14	28.365	28.432	28.409	
84	7.24	28.365	28.432	28.409	
85	7.34	28.365	28.432	28.409	
86	7.44	28.365	28.432	28.409	
87	7.54	28.365	28.432	28.409	
88	7.64	28.365	28.432	28.409	
89	7.74	28.365	28.432	28.409	
90	7.84	28.365	28.432	28.409	
91	7.94	28.365	28.432	28.409	
92	8.	28.365	28.432	28.409	
93	8.01	28.365	28.432	28.409	
94	8.02	28.365	28.432	28.409	
95	8.05	28.365	28.432	28.409	
96	8.14	28.365	28.432	28.409	
97	8.24	28.365	28.432	28.409	
98	8.34	28.365	28.432	28.409	
99	8.44	28.365	28.432	28.409	
100	8.54	28.365	28.432	28.409	
101	8.64	28.365	28.432	28.409	
102	8.74	28.365	28.432	28.409	
103	8.84	28.365	28.432	28.409	
104	8.94	28.365	28.432	28.409	
105	9.	28.365	28.432	28.409	
106	9.01	28.365	28.432	28.409	
107	9.02	28.365	28.432	28.409	
108	9.05	28.365	28.432	28.409	
109	9.14	28.365	28.432	28.409	
110	9.24	28.365	28.432	28.409	
111	9.34	28.364	28.432	28.409	
112	9.44	28.364	28.432	28.409	
113	9.54	28.364	28.432	28.409	
114	9.64	28.364	28.432	28.409	
115	9.74	28.364	28.432	28.409	
116	9.84	28.364	28.432	28.409	
117	9.94	28.364	28.432	28.409	
118	10.	28.364	28.432	28.409	
119	10.01	28.364	28.432	28.409	
120	10.02	28.364	28.432	28.409	
121	10.05	28.364	28.432	28.409	
122	10.14	28.364	28.432	28.409	
123	10.24	28.364	28.432	28.409	
124	10.34	28.364	28.432	28.409	
125	10.44	28.364	28.432	28.409	
126	10.54	28.364	28.432	28.409	
127	10.64	28.364	28.432	28.409	
128	10.74	28.364	28.432	28.409	
129	10.84	28.364	28.432	28.409	
130	10.94	28.364	28.432	28.409	
131	11.	28.364	28.432	28.409	
132	11.01	28.364	28.432	28.409	
133	11.02	28.364	28.432	28.409	
134	11.05	28.364	28.432	28.409	
135	11.14	28.364	28.432	28.409	
136	11.24	28.364	28.431	28.409	
137	11.34	28.364	28.431	28.409	
138	11.44	28.364	28.431	28.409	
139	11.54	28.364	28.431	28.409	
140	11.64	28.364	28.431	28.409	
141	11.74	28.364	28.431	28.409	
142	11.84	28.364	28.431	28.409	
143	11.94	28.364	28.431	28.409	
144	12.	28.364	28.431	28.409	
145	12.01	28.364	28.431	28.409	
146	12.02	28.364	28.431	28.409	
147	12.05	28.364	28.431	28.409	
148	12.14	28.364	28.431	28.409	
149	12.24	28.364	28.431	28.408	
150	12.34	28.364	28.431	28.408	
151	12.44	28.364	28.431	28.408	
152	12.54	28.364	28.431	28.408	
153	12.64	28.364	28.431	28.408	
154	12.74	28.364	28.431	28.408	
155	12.84	28.364	28.431	28.408	
156	12.94	28.364	28.431	28.408	
157	13.	28.364	28.431	28.408	
158	13.01	28.364	28.431	28.408	
159	13.02	28.364	28.431	28.408	
160	13.05	28.364	28.431	28.408	
161	13.14	28.364	28.431	28.408	
162	13.24	28.364	28.431	28.408	
163	13.34	28.364	28.431	28.408	
164	13.44	28.364	28.431	28.408	
165	13.54	28.364	28.431	28.408	
166	13.64	28.364	28.431	28.408	
167	13.74	28.364	28.431	28.408	
168	13.84	28.364	28.431	28.408	
169	13.94	28.364	28.431	28.408	
170	14.	28.364	28.431	28.408	
171	14.01	28.364	28.431	28.408	
172	14.02	28.364	28.431	28.408	
173	14.05	28.364	28.431	28.408	
174	14.14	28.364	28.431	28.408	
175	14.24	28.364	28.431	28.408	
176	14.34	28.364	28.431	28.408	
177	14.44	28.364	28.431	28.408	
178	14.54	28.364	28.431	28.408	
179	14.64	28.364	28.431	28.408	
180	14.74	28.364	28.431	28.408	
181	14.84	28.364	28.431	28.408	
182	14.94	28.364	28.431	28.408	
183	15.	28.364	28.431	28.408	
184	15.01	28.364	28.431	28.408	
185	15.02	28.364	28.431	28.408	
186	15.05	28.364	28.431	28.408	
187	15.14	28.364	28.431	28.408	
188	15.24	28.364	28.431	28.408	
189	15.34	28.364	28.431	28.408	
190	15.44	28.364	28.431	28.408	
191	15.54	28.364	28.431	28.408	
192	15.64	28.364	28.431	28.408	
193	15.74	28.364	28.431	28.408	
194	15.84	28.364	28.431	28.408	
195	15.94	28.364	28.431	28.408	
196	16.	28.364	28.431	28.408	
197	16.01	28.364	28.431	28.408	
198	16.02	28.364	28.431	28.408	
199	16.05	28.364	28.431	28.408	
200	16.14	28.364	28.431	28.408	
201	16.24	28.364	28.431	28.408	
202	16.34	28.364	28.431	28.408	
203	16.44	28.364	28.431	28.408	
204	16.54	28.364	28.431	28.408	
205	16.64	28.364	28.431	28.408	
206	16.74	28.364	28.431	28.408	
207	16.84	28.364	28.431	28.408	
208	16.94	28.364	28.431	28.408	
209	17.	28.364	28.431	28.408	
210	17.01	28.364	28.431	28.408	
211	17.02	28.364	28.431	28.408	
212	17.05	28.364	28.431	28.408	
213	17.14	28.364	28.431	28.408	
214	17.24	28.364	28.431	28.408	
215	17.34	28.364	28.431	28.408	
216	17.44	28.364	28.431	28.408	
217	17.54	28.364	28.431	28.408	
218	17.64	28.364	28.431	28.408	
219	17.74	28.364	28.431	28.408	
220	17.84	28.364	28.431	28.408	
221	17.94	28.364	28.431	28.408	
222	18.	28.364	28.431	28.408	
223	18.01	28.364	28.431	28.408	
224	18.02	28.364	28.431	28.408	
225	18.05	28.364	28.431	28.408	
226	18.14	28.364	28.431	28.408	
227	18.24	28.364	28.431	28.408	
228	18.34	28.364	28.431	28.408	
229	18.44	28.364	28.431	28.408	
230	18.54	28.364	28.431	28.408	
231	18.64	28.364	28.431	28.408	
232	18.74	28.364	28.431	28.408	
233	18.84	28.364	28.431	28.408	
234	18.94	28.364	28.431	28.408	
235	19.	28.364	28.431	28.408	
236	19.01	28.364	28.431	28.408	
237	19.02	28.364	28.431	28.408	
238	19.05	28.364	28.431	28.408	
239	19.14	28.364	28.431	28.408	
240	19.24	28.364	28.431	28.408	
241	19.34	28.364	28.431	28.408	
242	19.44	28.364	28.431	28.408	
243	19.54	28.364	28.431	28.408	
244	19.64	28.364	28.431	28.408	
245	19.74	28.364	28.431	28.408	
246	19.84	28.364	28.431	28.408	
247	19.94	28.364	28.431	28.408	
248	20.	28.364	28.431	28.408	
249	20.01	28.364	28.431	28.408	
250	20.02	28.364	28.431	28.408	
251	20.05	28.364	28.431	28.408	
252	20.14	28.364	28.431	28.408	
253	20.24	28.364	28.431	28.409	
254	20.34	28.364	28.431	28.409	
255	20.44	28.364	28.431	28.409	
256	20.54	28.364	28.431	28.409	
257	20.64	28.364	28.431	28.409	
258	20.74	28.364	28.431	28.409	
259	20.84	28.364	28.431	28.409	
260	20.94	28.364	28.431	28.409	
261	21.	28.364	28.431	28.409	
262	21.01	28.364	28.431	28.409	
263	21.02	28.364	28.431	28.409	
264	21.05	28.364	28.431	28.409	
265	21.14	28.364	28.431	28.409	
266	21.24	28.364	28.431	28.409	
