	Time [s]	Minimum [°C]	Maximum [°C]	Average [°C]	
1	1.	26.125	26.375	26.283	
2	1.01	26.131	26.374	26.282	
3	1.02	26.137	26.374	26.282	
4	1.05	26.15	26.373	26.28	
5	1.1142	26.168	26.37	26.277	
6	1.2142	26.185	26.365	26.274	
7	1.3142	26.197	26.36	26.273	
8	1.4142	26.206	26.355	26.271	
9	1.5142	26.212	26.35	26.271	
10	1.6142	26.217	26.346	26.27	
11	1.7142	26.222	26.341	26.27	
12	1.8142	26.225	26.337	26.269	
13	1.9142	26.228	26.333	26.269	
14	2.	26.231	26.329	26.269	
15	2.01	26.231	26.329	26.269	
16	2.02	26.231	26.329	26.269	
17	2.05	26.232	26.327	26.269	
18	2.14	26.234	26.324	26.269	
19	2.24	26.236	26.321	26.269	
20	2.34	26.238	26.318	26.269	
21	2.44	26.239	26.315	26.269	
22	2.54	26.241	26.312	26.269	
23	2.64	26.242	26.309	26.269	
24	2.74	26.244	26.307	26.269	
25	2.84	26.245	26.305	26.269	
26	2.94	26.246	26.303	26.269	
27	3.	26.246	26.301	26.269	
28	3.01	26.247	26.301	26.269	
29	3.02	26.247	26.301	26.269	
30	3.05	26.247	26.301	26.269	
31	3.14	26.248	26.299	26.269	
32	3.24	26.249	26.297	26.269	
33	3.34	26.249	26.296	26.269	
34	3.44	26.25	26.294	26.269	
35	3.54	26.251	26.293	26.269	
36	3.64	26.251	26.292	26.269	
37	3.74	26.252	26.29	26.269	
38	3.84	26.252	26.289	26.269	
39	3.94	26.253	26.288	26.269	
40	4.	26.253	26.288	26.269	
41	4.01	26.253	26.287	26.269	
42	4.02	26.253	26.287	26.269	
43	4.05	26.253	26.287	26.269	
44	4.14	26.254	26.286	26.269	
45	4.24	26.254	26.285	26.269	
46	4.34	26.255	26.285	26.269	
47	4.44	26.255	26.284	26.269	
48	4.54	26.255	26.283	26.269	
49	4.64	26.256	26.283	26.269	
50	4.74	26.256	26.282	26.269	
51	4.84	26.256	26.282	26.269	
52	4.94	26.256	26.281	26.269	
53	5.	26.257	26.281	26.269	
54	5.01	26.257	26.281	26.269	
55	5.02	26.257	26.281	26.269	
56	5.05	26.257	26.281	26.269	
57	5.14	26.257	26.28	26.269	
58	5.24	26.257	26.28	26.269	
59	5.34	26.257	26.279	26.269	
60	5.44	26.258	26.279	26.269	
61	5.54	26.258	26.279	26.269	
62	5.64	26.258	26.278	26.269	
63	5.74	26.258	26.278	26.269	
64	5.84	26.258	26.278	26.269	
65	5.94	26.258	26.278	26.269	
66	6.	26.258	26.277	26.269	
67	6.01	26.258	26.277	26.269	
68	6.02	26.258	26.277	26.269	
69	6.05	26.259	26.277	26.269	
70	6.14	26.259	26.277	26.269	
71	6.24	26.259	26.277	26.269	
72	6.34	26.259	26.277	26.269	
73	6.44	26.259	26.277	26.269	
74	6.54	26.259	26.276	26.269	
75	6.64	26.259	26.276	26.269	
76	6.74	26.259	26.276	26.269	
77	6.84	26.259	26.276	26.269	
78	6.94	26.259	26.276	26.269	
79	7.	26.259	26.276	26.269	
80	7.01	26.259	26.276	26.269	
81	7.02	26.259	26.276	26.269	
82	7.05	26.259	26.276	26.269	
83	7.14	26.259	26.276	26.27	
84	7.24	26.259	26.276	26.27	
85	7.34	26.259	26.276	26.27	
86	7.44	26.259	26.276	26.27	
87	7.54	26.259	26.275	26.27	
88	7.64	26.259	26.275	26.27	
89	7.74	26.259	26.275	26.27	
90	7.84	26.259	26.275	26.27	
91	7.94	26.259	26.275	26.27	
92	8.	26.259	26.276	26.27	
93	8.01	26.259	26.276	26.27	
94	8.02	26.259	26.276	26.27	
95	8.05	26.259	26.276	26.27	
96	8.14	26.259	26.276	26.27	
97	8.24	26.259	26.276	26.27	
98	8.34	26.259	26.276	26.27	
99	8.44	26.259	26.276	26.27	
100	8.54	26.259	26.276	26.27	
101	8.64	26.259	26.276	26.27	
102	8.74	26.26	26.276	26.27	
103	8.84	26.26	26.276	26.27	
104	8.94	26.26	26.276	26.27	
105	9.	26.26	26.276	26.27	
106	9.01	26.26	26.276	26.27	
107	9.02	26.26	26.276	26.27	
108	9.05	26.26	26.276	26.27	
109	9.14	26.26	26.276	26.27	
110	9.24	26.26	26.276	26.27	
111	9.34	26.26	26.276	26.27	
112	9.44	26.26	26.276	26.27	
113	9.54	26.26	26.276	26.271	
114	9.64	26.26	26.276	26.271	
115	9.74	26.26	26.276	26.271	
116	9.84	26.26	26.277	26.271	
117	9.94	26.26	26.277	26.271	
118	10.	26.26	26.277	26.271	
119	10.01	26.26	26.277	26.271	
120	10.02	26.26	26.277	26.271	
121	10.05	26.26	26.277	26.271	
122	10.14	26.26	26.277	26.271	
123	10.24	26.26	26.277	26.271	
124	10.34	26.261	26.277	26.271	
125	10.44	26.261	26.277	26.271	
126	10.54	26.261	26.277	26.271	
127	10.64	26.261	26.277	26.271	
128	10.74	26.261	26.277	26.271	
129	10.84	26.261	26.277	26.271	
130	10.94	26.261	26.277	26.271	
131	11.	26.261	26.277	26.271	
132	11.01	26.261	26.277	26.271	
133	11.02	26.261	26.277	26.271	
134	11.05	26.261	26.277	26.271	
135	11.14	26.261	26.277	26.271	
136	11.24	26.261	26.277	26.271	
137	11.34	26.261	26.277	26.271	
138	11.44	26.261	26.277	26.271	
139	11.54	26.261	26.277	26.271	
140	11.64	26.261	26.277	26.271	
141	11.74	26.261	26.277	26.271	
142	11.84	26.261	26.277	26.272	
143	11.94	26.261	26.277	26.272	
144	12.	26.261	26.278	26.272	
145	12.01	26.261	26.278	26.272	
146	12.02	26.261	26.278	26.272	
147	12.05	26.261	26.278	26.272	
148	12.14	26.262	26.278	26.272	
149	12.24	26.262	26.278	26.272	
150	12.34	26.262	26.278	26.272	
151	12.44	26.262	26.278	26.272	
152	12.54	26.262	26.278	26.272	
153	12.64	26.262	26.278	26.272	
154	12.74	26.262	26.278	26.272	
155	12.84	26.262	26.278	26.272	
156	12.94	26.262	26.278	26.272	
157	13.	26.262	26.278	26.272	
158	13.01	26.262	26.278	26.272	
159	13.02	26.262	26.278	26.272	
160	13.05	26.262	26.278	26.272	
161	13.14	26.262	26.278	26.272	
162	13.24	26.262	26.278	26.272	
163	13.34	26.262	26.278	26.272	
164	13.44	26.262	26.278	26.272	
165	13.54	26.262	26.278	26.272	
166	13.64	26.262	26.278	26.272	
167	13.74	26.262	26.278	26.272	
168	13.84	26.262	26.278	26.272	
169	13.94	26.262	26.278	26.272	
170	14.	26.263	26.278	26.273	
171	14.01	26.263	26.278	26.273	
172	14.02	26.263	26.278	26.273	
173	14.05	26.263	26.278	26.273	
174	14.14	26.263	26.278	26.273	
175	14.24	26.263	26.279	26.273	
176	14.34	26.263	26.279	26.273	
177	14.44	26.263	26.279	26.273	
