	Time [s]	Minimum [°C]	Maximum [°C]	Average [°C]	
1	1.	25.076	25.189	25.134	
2	1.01	25.075	25.192	25.135	
3	1.02	25.075	25.195	25.135	
4	1.05	25.075	25.198	25.135	
5	1.11	25.074	25.201	25.135	
6	1.21	25.074	25.205	25.136	
7	1.31	25.073	25.208	25.136	
8	1.41	25.073	25.211	25.136	
9	1.51	25.073	25.213	25.136	
10	1.61	25.073	25.215	25.136	
11	1.71	25.072	25.217	25.136	
12	1.81	25.072	25.218	25.136	
13	1.91	25.072	25.22	25.137	
14	2.	25.072	25.221	25.137	
15	2.01	25.072	25.221	25.137	
16	2.02	25.072	25.221	25.137	
17	2.05	25.072	25.221	25.137	
18	2.14	25.072	25.222	25.137	
19	2.24	25.072	25.223	25.137	
20	2.34	25.072	25.223	25.137	
21	2.44	25.072	25.224	25.137	
22	2.54	25.072	25.225	25.137	
23	2.64	25.071	25.225	25.137	
24	2.74	25.071	25.226	25.137	
25	2.84	25.071	25.226	25.137	
26	2.94	25.071	25.226	25.137	
27	3.	25.071	25.227	25.137	
28	3.01	25.071	25.227	25.137	
29	3.02	25.071	25.227	25.137	
30	3.05	25.071	25.227	25.137	
31	3.14	25.071	25.227	25.137	
32	3.24	25.071	25.228	25.137	
33	3.34	25.071	25.228	25.137	
34	3.44	25.071	25.228	25.137	
35	3.54	25.071	25.228	25.137	
36	3.64	25.071	25.229	25.137	
37	3.74	25.071	25.229	25.137	
38	3.84	25.071	25.229	25.137	
39	3.94	25.071	25.23	25.137	
40	4.	25.071	25.23	25.137	
41	4.01	25.071	25.23	25.137	
42	4.02	25.071	25.23	25.137	
43	4.05	25.071	25.23	25.137	
44	4.14	25.071	25.23	25.137	
45	4.24	25.071	25.23	25.137	
46	4.34	25.071	25.231	25.137	
47	4.44	25.071	25.231	25.137	
48	4.54	25.071	25.231	25.137	
49	4.64	25.071	25.231	25.137	
50	4.74	25.071	25.231	25.137	
51	4.84	25.071	25.232	25.137	
52	4.94	25.071	25.232	25.137	
53	5.	25.071	25.232	25.137	
54	5.01	25.071	25.232	25.137	
55	5.02	25.071	25.232	25.137	
56	5.05	25.071	25.232	25.137	
57	5.14	25.071	25.232	25.137	
58	5.24	25.071	25.232	25.137	
59	5.34	25.071	25.232	25.137	
60	5.44	25.071	25.232	25.137	
61	5.54	25.071	25.233	25.137	
62	5.64	25.071	25.233	25.137	
63	5.74	25.071	25.233	25.137	
64	5.84	25.071	25.233	25.137	
65	5.94	25.071	25.233	25.137	
66	6.	25.071	25.233	25.137	
67	6.01	25.071	25.233	25.137	
68	6.02	25.071	25.233	25.137	
69	6.05	25.071	25.233	25.137	
70	6.14	25.071	25.233	25.137	
71	6.24	25.071	25.234	25.137	
72	6.34	25.071	25.234	25.137	
73	6.44	25.071	25.234	25.137	
74	6.54	25.071	25.234	25.137	
75	6.64	25.071	25.234	25.137	
76	6.74	25.071	25.234	25.137	
77	6.84	25.071	25.234	25.137	
78	6.94	25.071	25.234	25.137	
79	7.	25.071	25.234	25.137	
80	7.01	25.071	25.234	25.137	
81	7.02	25.071	25.234	25.137	
82	7.05	25.071	25.234	25.137	
83	7.14	25.071	25.234	25.137	
84	7.24	25.071	25.234	25.137	
85	7.34	25.071	25.235	25.137	
86	7.44	25.071	25.235	25.137	
87	7.54	25.071	25.235	25.137	
88	7.64	25.071	25.235	25.137	
89	7.74	25.071	25.235	25.137	
90	7.84	25.071	25.235	25.137	
91	7.94	25.071	25.235	25.137	
