	Time [s]	Minimum [°C]	Maximum [°C]	Average [°C]	
1	1.	26.343	27.664	27.027	
2	1.01	26.34	27.702	27.029	
3	1.02	26.338	27.731	27.03	
4	1.05	26.334	27.772	27.033	
5	1.11	26.328	27.81	27.037	
6	1.21	26.321	27.853	27.041	
7	1.31	26.316	27.889	27.043	
8	1.41	26.312	27.921	27.045	
9	1.51	26.309	27.948	27.047	
10	1.61	26.307	27.972	27.048	
11	1.71	26.304	27.992	27.049	
12	1.81	26.303	28.009	27.05	
13	1.91	26.301	28.023	27.05	
14	2.	26.3	28.034	27.051	
15	2.01	26.299	28.036	27.051	
16	2.02	26.299	28.037	27.051	
17	2.05	26.299	28.04	27.051	
18	2.14	26.298	28.049	27.052	
19	2.24	26.297	28.058	27.052	
20	2.34	26.296	28.066	27.052	
21	2.44	26.295	28.073	27.053	
22	2.54	26.294	28.08	27.053	
23	2.64	26.293	28.085	27.053	
24	2.74	26.292	28.091	27.053	
25	2.84	26.291	28.096	27.054	
26	2.94	26.291	28.1	27.054	
27	3.	26.29	28.103	27.054	
28	3.01	26.29	28.104	27.054	
29	3.02	26.29	28.104	27.054	
30	3.05	26.29	28.105	27.054	
31	3.14	26.29	28.109	27.054	
32	3.24	26.289	28.113	27.054	
33	3.34	26.289	28.117	27.054	
34	3.44	26.288	28.12	27.054	
35	3.54	26.288	28.124	27.054	
36	3.64	26.288	28.127	27.054	
37	3.74	26.287	28.13	27.054	
38	3.84	26.287	28.133	27.054	
39	3.94	26.287	28.136	27.054	
40	4.	26.287	28.138	27.054	
41	4.01	26.287	28.138	27.054	
42	4.02	26.287	28.138	27.054	
43	4.05	26.286	28.139	27.054	
44	4.14	26.286	28.141	27.054	
45	4.24	26.286	28.144	27.054	
46	4.34	26.286	28.146	27.054	
47	4.44	26.286	28.149	27.054	
48	4.54	26.286	28.151	27.054	
49	4.64	26.285	28.153	27.054	
50	4.74	26.285	28.155	27.053	
51	4.84	26.285	28.157	27.053	
52	4.94	26.285	28.159	27.053	
53	5.	26.285	28.16	27.053	
54	5.01	26.285	28.16	27.053	
55	5.02	26.285	28.16	27.053	
56	5.05	26.285	28.161	27.053	
57	5.14	26.285	28.163	27.053	
58	5.24	26.285	28.164	27.053	
59	5.34	26.285	28.166	27.053	
60	5.44	26.285	28.167	27.053	
61	5.54	26.285	28.169	27.052	
62	5.64	26.285	28.17	27.052	
63	5.74	26.285	28.172	27.052	
64	5.84	26.285	28.173	27.052	
65	5.94	26.285	28.174	27.052	
66	6.	26.285	28.175	27.052	
67	6.01	26.285	28.175	27.052	
68	6.02	26.285	28.175	27.052	
69	6.05	26.285	28.176	27.052	
70	6.14	26.285	28.177	27.052	
71	6.24	26.285	28.178	27.051	
72	6.34	26.285	28.179	27.051	
73	6.44	26.285	28.18	27.051	
74	6.54	26.285	28.181	27.051	
75	6.64	26.285	28.182	27.051	
76	6.74	26.285	28.183	27.051	
77	6.84	26.285	28.184	27.05	
78	6.94	26.285	28.185	27.05	
79	7.	26.285	28.185	27.05	
80	7.01	26.285	28.185	27.05	
81	7.02	26.285	28.185	27.05	
82	7.05	26.285	28.186	27.05	
