	Time [s]	Minimum [°C]	Maximum [°C]	Average [°C]	
1	1.	25.498	26.067	25.793	
2	1.01	25.497	26.084	25.794	
3	1.02	25.496	26.096	25.794	
4	1.05	25.494	26.114	25.795	
5	1.11	25.492	26.13	25.797	
6	1.21	25.489	26.148	25.799	
7	1.31	25.487	26.164	25.8	
8	1.41	25.485	26.178	25.801	
9	1.51	25.484	26.19	25.802	
10	1.61	25.483	26.2	25.802	
11	1.71	25.482	26.209	25.803	
12	1.81	25.481	26.216	25.803	
13	1.91	25.48	26.222	25.803	
14	2.	25.48	26.227	25.803	
15	2.01	25.479	26.227	25.803	
16	2.02	25.479	26.228	25.803	
17	2.05	25.479	26.229	25.804	
18	2.14	25.479	26.233	25.804	
19	2.24	25.478	26.237	25.804	
20	2.34	25.478	26.241	25.804	
21	2.44	25.477	26.244	25.804	
22	2.54	25.477	26.246	25.804	
23	2.64	25.477	26.249	25.805	
24	2.74	25.476	26.251	25.805	
25	2.84	25.476	26.253	25.805	
26	2.94	25.476	26.255	25.805	
27	3.	25.476	26.257	25.805	
28	3.01	25.476	26.257	25.805	
29	3.02	25.476	26.257	25.805	
30	3.05	25.476	26.258	25.805	
31	3.14	25.475	26.259	25.805	
32	3.24	25.475	26.261	25.805	
33	3.34	25.475	26.263	25.805	
34	3.44	25.475	26.264	25.805	
35	3.54	25.475	26.266	25.805	
36	3.64	25.474	26.267	25.805	
37	3.74	25.474	26.268	25.805	
38	3.84	25.474	26.27	25.805	
39	3.94	25.474	26.271	25.805	
40	4.	25.474	26.272	25.805	
41	4.01	25.474	26.272	25.805	
42	4.02	25.474	26.272	25.805	
43	4.05	25.474	26.272	25.805	
44	4.14	25.474	26.273	25.805	
45	4.24	25.474	26.274	25.805	
46	4.34	25.474	26.275	25.805	
47	4.44	25.474	26.276	25.805	
48	4.54	25.474	26.277	25.805	
49	4.64	25.474	26.278	25.805	
50	4.74	25.474	26.279	25.805	
51	4.84	25.473	26.28	25.805	
52	4.94	25.473	26.281	25.805	
53	5.	25.473	26.281	25.805	
54	5.01	25.473	26.282	25.805	
55	5.02	25.473	26.282	25.805	
56	5.05	25.473	26.282	25.805	
57	5.14	25.473	26.283	25.805	
58	5.24	25.473	26.283	25.805	
59	5.34	25.473	26.284	25.805	
60	5.44	25.473	26.285	25.805	
61	5.54	25.473	26.285	25.805	
62	5.64	25.473	26.286	25.805	
63	5.74	25.473	26.287	25.805	
64	5.84	25.473	26.287	25.805	
65	5.94	25.473	26.288	25.805	
66	6.	25.473	26.288	25.805	
67	6.01	25.473	26.288	25.805	
68	6.02	25.473	26.288	25.805	
69	6.05	25.473	26.288	25.805	
70	6.14	25.473	26.289	25.804	
71	6.24	25.473	26.289	25.804	
72	6.34	25.473	26.29	25.804	
73	6.44	25.473	26.29	25.804	
74	6.54	25.473	26.291	25.804	
75	6.64	25.473	26.291	25.804	
76	6.74	25.473	26.292	25.804	
77	6.84	25.473	26.292	25.804	
78	6.94	25.474	26.292	25.804	
79	7.	25.474	26.293	25.804	
80	7.01	25.474	26.293	25.804	
81	7.02	25.474	26.293	25.804	
82	7.05	25.474	26.293	25.804	
83	7.14	25.474	26.293	25.804	
84	7.24	25.474	26.294	25.804	
85	7.34	25.474	26.294	25.804	
86	7.44	25.474	26.294	25.804	
87	7.54	25.474	26.295	25.804	
88	7.64	25.474	26.295	25.804	
89	7.74	25.474	26.295	25.804	
90	7.84	25.474	26.295	25.804	
91	7.94	25.474	26.296	25.804	
92	8.	25.474	26.296	25.803	
93	8.01	25.474	26.296	25.803	
94	8.02	25.474	26.296	25.803	
95	8.05	25.474	26.296	25.803	
96	8.14	25.474	26.296	25.803	
97	8.24	25.474	26.296	25.803	
98	8.34	25.474	26.297	25.803	
99	8.44	25.474	26.297	25.803	
100	8.54	25.474	26.297	25.803	
101	8.64	25.474	26.297	25.803	
102	8.74	25.474	26.298	25.803	
103	8.84	25.474	26.298	25.803	
104	8.94	25.474	26.298	25.803	
105	9.	25.474	26.298	25.803	
106	9.01	25.474	26.298	25.803	
107	9.02	25.474	26.298	25.803	
108	9.05	25.474	26.298	25.803	
109	9.14	25.474	26.298	25.803	
110	9.24	25.474	26.299	25.803	
111	9.34	25.474	26.299	25.803	
112	9.44	25.474	26.299	25.803	
113	9.54	25.474	26.299	25.803	
114	9.64	25.474	26.299	25.803	
115	9.74	25.474	26.299	25.803	
116	9.84	25.474	26.3	25.802	
117	9.94	25.475	26.3	25.802	
118	10.	25.475	26.3	25.802	
119	10.01	25.475	26.3	25.802	
120	10.02	25.475	26.3	25.802	
121	10.05	25.475	26.3	25.802	
122	10.14	25.475	26.3	25.802	
123	10.24	25.475	26.3	25.802	
124	10.34	25.475	26.3	25.802	
125	10.44	25.475	26.3	25.802	
126	10.54	25.475	26.3	25.802	
127	10.64	25.475	26.301	25.802	
128	10.74	25.475	26.301	25.802	
129	10.84	25.475	26.301	25.802	
130	10.94	25.475	26.301	25.802	
131	11.	25.475	26.301	25.802	
132	11.01	25.475	26.301	25.802	
133	11.02	25.475	26.301	25.802	
134	11.05	25.475	26.301	25.802	
135	11.14	25.475	26.301	25.802	
136	11.24	25.475	26.301	25.802	
137	11.34	25.475	26.301	25.802	
138	11.44	25.475	26.302	25.802	
139	11.54	25.475	26.302	25.802	
140	11.64	25.475	26.302	25.801	
141	11.74	25.475	26.302	25.801	
142	11.84	25.475	26.302	25.801	
143	11.94	25.475	26.302	25.801	
144	12.	25.475	26.302	25.801	
145	12.01	25.475	26.302	25.801	
