	Time [s]	Minimum [°C]	Maximum [°C]	Average [°C]	
1	1.	26.883	27.428	27.234	
2	1.01	26.877	27.428	27.232	
3	1.02	26.873	27.428	27.23	
4	1.05	26.86	27.43	27.227	
5	1.11	26.842	27.431	27.221	
6	1.21	26.826	27.432	27.216	
7	1.31	26.819	27.434	27.215	
8	1.41	26.818	27.435	27.215	
9	1.51	26.82	27.437	27.217	
10	1.61	26.824	27.439	27.22	
11	1.71	26.828	27.441	27.223	
12	1.81	26.832	27.443	27.226	
13	1.91	26.836	27.445	27.229	
14	2.	26.84	27.447	27.232	
15	2.01	26.84	27.447	27.232	
16	2.02	26.841	27.448	27.232	
17	2.05	26.842	27.448	27.233	
18	2.14	26.845	27.451	27.236	
19	2.24	26.849	27.453	27.239	
20	2.34	26.852	27.456	27.241	
21	2.44	26.854	27.458	27.244	
22	2.54	26.857	27.461	27.247	
23	2.64	26.859	27.463	27.249	
24	2.74	26.861	27.466	27.251	
25	2.84	26.862	27.468	27.254	
26	2.94	26.864	27.471	27.256	
27	3.	26.865	27.472	27.257	
28	3.01	26.865	27.472	27.257	
29	3.02	26.865	27.473	27.257	
30	3.05	26.865	27.473	27.258	
31	3.14	26.866	27.475	27.26	
32	3.24	26.867	27.478	27.262	
33	3.34	26.868	27.48	27.263	
34	3.44	26.869	27.482	27.265	
35	3.54	26.869	27.484	27.267	
36	3.64	26.869	27.486	27.268	
37	3.74	26.87	27.488	27.269	
38	3.84	26.87	27.49	27.271	
39	3.94	26.87	27.492	27.272	
40	4.	26.87	27.494	27.273	
41	4.01	26.87	27.494	27.273	
42	4.02	26.87	27.494	27.273	
43	4.05	26.87	27.494	27.274	
44	4.14	26.87	27.496	27.275	
45	4.24	26.87	27.498	27.276	
46	4.34	26.87	27.5	27.277	
47	4.44	26.87	27.501	27.278	
48	4.54	26.87	27.503	27.279	
49	4.64	26.87	27.505	27.28	
50	4.74	26.869	27.506	27.281	
51	4.84	26.869	27.508	27.282	
52	4.94	26.869	27.509	27.283	
53	5.	26.869	27.51	27.283	
54	5.01	26.869	27.51	27.283	
55	5.02	26.869	27.511	27.284	
56	5.05	26.869	27.511	27.284	
57	5.14	26.868	27.512	27.284	
58	5.24	26.868	27.514	27.285	
59	5.34	26.868	27.515	27.286	
60	5.44	26.868	27.516	27.287	
61	5.54	26.867	27.517	27.287	
62	5.64	26.867	27.519	27.288	
63	5.74	26.867	27.52	27.289	
64	5.84	26.866	27.521	27.289	
65	5.94	26.866	27.522	27.29	
66	6.	26.866	27.523	27.29	
67	6.01	26.866	27.523	27.29	
68	6.02	26.866	27.523	27.29	
69	6.05	26.866	27.523	27.291	
70	6.14	26.865	27.524	27.291	
71	6.24	26.865	27.525	27.292	
72	6.34	26.865	27.526	27.292	
73	6.44	26.864	27.527	27.293	
74	6.54	26.864	27.528	27.293	
75	6.64	26.864	27.529	27.294	
76	6.74	26.863	27.53	27.294	
77	6.84	26.863	27.531	27.295	
78	6.94	26.863	27.531	27.295	
79	7.	26.863	27.532	27.295	
80	7.01	26.863	27.532	27.295	
81	7.02	26.863	27.532	27.295	
82	7.05	26.863	27.532	27.295	
83	7.14	26.862	27.533	27.296	
84	7.24	26.862	27.534	27.296	
85	7.34	26.862	27.534	27.296	
86	7.44	26.862	27.535	27.297	
87	7.54	26.861	27.536	27.297	
88	7.64	26.861	27.536	27.298	
89	7.74	26.861	27.537	27.298	
90	7.84	26.861	27.538	27.298	
91	7.94	26.86	27.538	27.298	
92	8.	26.86	27.539	27.299	
93	8.01	26.86	27.539	27.299	
94	8.02	26.86	27.539	27.299	
95	8.05	26.86	27.539	27.299	
96	8.14	26.86	27.539	27.299	
97	8.24	26.86	27.54	27.299	
98	8.34	26.86	27.54	27.3	
99	8.44	26.859	27.541	27.3	
100	8.54	26.859	27.541	27.3	
101	8.64	26.859	27.542	27.3	
102	8.74	26.859	27.542	27.301	
103	8.84	26.859	27.543	27.301	
104	8.94	26.859	27.543	27.301	
105	9.	26.859	27.544	27.301	
106	9.01	26.859	27.544	27.301	
107	9.02	26.859	27.544	27.301	
108	9.05	26.858	27.544	27.301	
109	9.14	26.858	27.544	27.302	
110	9.24	26.858	27.545	27.302	
111	9.34	26.858	27.545	27.302	
112	9.44	26.858	27.545	27.302	
113	9.54	26.858	27.546	27.302	
114	9.64	26.858	27.546	27.303	
115	9.74	26.858	27.546	27.303	
116	9.84	26.858	27.547	27.303	
117	9.94	26.857	27.547	27.303	
118	10.	26.857	27.547	27.303	
