	Time [s]	Minimum [°C]	Maximum [°C]	Average [°C]	
1	1.	25.201	25.271	25.246	
2	1.01	25.201	25.271	25.246	
3	1.02	25.2	25.272	25.246	
4	1.05	25.198	25.272	25.246	
5	1.11	25.196	25.273	25.245	
6	1.21	25.193	25.274	25.245	
7	1.31	25.192	25.275	25.245	
8	1.41	25.192	25.276	25.246	
9	1.51	25.191	25.277	25.246	
10	1.61	25.191	25.278	25.247	
11	1.71	25.192	25.279	25.248	
12	1.81	25.192	25.28	25.248	
13	1.91	25.192	25.281	25.249	
14	2.	25.192	25.281	25.25	
15	2.01	25.192	25.281	25.25	
16	2.02	25.192	25.282	25.25	
17	2.05	25.192	25.282	25.25	
18	2.14	25.192	25.283	25.251	
19	2.24	25.192	25.283	25.251	
20	2.34	25.192	25.284	25.252	
21	2.44	25.192	25.285	25.252	
22	2.54	25.193	25.286	25.253	
23	2.64	25.193	25.287	25.253	
24	2.74	25.193	25.287	25.254	
25	2.84	25.192	25.288	25.254	
26	2.94	25.192	25.289	25.255	
27	3.	25.192	25.289	25.255	
28	3.01	25.192	25.289	25.255	
29	3.02	25.192	25.289	25.255	
30	3.05	25.192	25.29	25.255	
31	3.14	25.192	25.29	25.256	
32	3.24	25.192	25.291	25.256	
33	3.34	25.192	25.292	25.256	
34	3.44	25.192	25.292	25.257	
35	3.54	25.192	25.293	25.257	
36	3.64	25.192	25.293	25.257	
37	3.74	25.192	25.294	25.258	
38	3.84	25.192	25.295	25.258	
39	3.94	25.191	25.295	25.258	
40	4.	25.191	25.295	25.259	
41	4.01	25.191	25.295	25.259	
42	4.02	25.191	25.296	25.259	
43	4.05	25.191	25.296	25.259	
44	4.14	25.191	25.296	25.259	
45	4.24	25.191	25.297	25.259	
46	4.34	25.191	25.297	25.26	
47	4.44	25.191	25.298	25.26	
48	4.54	25.191	25.298	25.26	
49	4.64	25.19	25.298	25.26	
50	4.74	25.19	25.299	25.26	
51	4.84	25.19	25.299	25.261	
52	4.94	25.19	25.3	25.261	
53	5.	25.19	25.3	25.261	
54	5.01	25.19	25.3	25.261	
55	5.02	25.19	25.3	25.261	
56	5.05	25.19	25.3	25.261	
57	5.14	25.19	25.3	25.261	
58	5.24	25.19	25.301	25.261	
59	5.34	25.189	25.301	25.262	
60	5.44	25.189	25.301	25.262	
61	5.54	25.189	25.302	25.262	
62	5.64	25.189	25.302	25.262	
63	5.74	25.189	25.302	25.262	
64	5.84	25.189	25.303	25.262	
65	5.94	25.189	25.303	25.263	
66	6.	25.189	25.303	25.263	
67	6.01	25.189	25.303	25.263	
68	6.02	25.189	25.303	25.263	
69	6.05	25.189	25.303	25.263	
70	6.14	25.189	25.304	25.263	
71	6.24	25.188	25.304	25.263	
72	6.34	25.188	25.304	25.263	
73	6.44	25.188	25.304	25.263	
74	6.54	25.188	25.305	25.263	
75	6.64	25.188	25.305	25.263	
76	6.74	25.188	25.305	25.264	
77	6.84	25.188	25.305	25.264	
78	6.94	25.188	25.305	25.264	
79	7.	25.188	25.306	25.264	
80	7.01	25.188	25.306	25.264	
81	7.02	25.188	25.306	25.264	
82	7.05	25.188	25.306	25.264	
83	7.14	25.188	25.306	25.264	
84	7.24	25.188	25.306	25.264	
85	7.34	25.188	25.306	25.264	
86	7.44	25.188	25.306	25.264	
87	7.54	25.187	25.307	25.264	
88	7.64	25.187	25.307	25.265	
89	7.74	25.187	25.307	25.265	
90	7.84	25.187	25.307	25.265	
91	7.94	25.187	25.307	25.265	
92	8.	25.187	25.307	25.265	
93	8.01	25.187	25.307	25.265	
94	8.02	25.187	25.307	25.265	
95	8.05	25.187	25.307	25.265	
96	8.14	25.187	25.308	25.265	
97	8.24	25.187	25.308	25.265	
98	8.34	25.187	25.308	25.265	
99	8.44	25.187	25.308	25.265	
100	8.54	25.187	25.308	25.265	
101	8.64	25.187	25.308	25.265	
102	8.74	25.187	25.308	25.265	
103	8.84	25.187	25.308	25.265	
