	Time [s]	Minimum [°C]	Maximum [°C]	Average [°C]	
1	1.	27.877	28.404	28.127	
2	1.01	27.891	28.403	28.125	
3	1.02	27.903	28.401	28.123	
4	1.05	27.926	28.396	28.12	
5	1.11	27.955	28.394	28.115	
6	1.21	27.984	28.384	28.111	
7	1.31	28.004	28.37	28.11	
8	1.41	28.016	28.356	28.11	
9	1.51	28.023	28.342	28.111	
10	1.61	28.03	28.329	28.112	
11	1.71	28.038	28.317	28.114	
12	1.81	28.046	28.306	28.116	
13	1.91	28.054	28.296	28.118	
14	2.	28.06	28.287	28.12	
15	2.01	28.061	28.286	28.12	
16	2.02	28.062	28.285	28.12	
17	2.05	28.064	28.283	28.121	
18	2.14	28.07	28.275	28.123	
19	2.24	28.076	28.267	28.125	
20	2.34	28.081	28.259	28.126	
21	2.44	28.084	28.253	28.128	
22	2.54	28.087	28.246	28.129	
23	2.64	28.09	28.24	28.131	
24	2.74	28.092	28.235	28.132	
25	2.84	28.093	28.23	28.133	
26	2.94	28.093	28.225	28.134	
27	3.	28.094	28.222	28.135	
28	3.01	28.094	28.222	28.135	
29	3.02	28.094	28.221	28.135	
30	3.05	28.094	28.22	28.136	
31	3.14	28.094	28.216	28.137	
32	3.24	28.095	28.212	28.137	
33	3.34	28.095	28.209	28.138	
34	3.44	28.094	28.205	28.139	
35	3.54	28.094	28.202	28.14	
36	3.64	28.094	28.2	28.14	
37	3.74	28.095	28.197	28.141	
38	3.84	28.095	28.194	28.142	
39	3.94	28.095	28.192	28.142	
40	4.	28.096	28.191	28.143	
41	4.01	28.096	28.19	28.143	
42	4.02	28.096	28.19	28.143	
43	4.05	28.096	28.19	28.143	
44	4.14	28.096	28.188	28.143	
45	4.24	28.097	28.186	28.144	
46	4.34	28.098	28.184	28.144	
47	4.44	28.098	28.182	28.144	
48	4.54	28.099	28.181	28.145	
49	4.64	28.1	28.179	28.145	
50	4.74	28.1	28.178	28.145	
51	4.84	28.101	28.177	28.146	
52	4.94	28.102	28.176	28.146	
53	5.	28.102	28.175	28.146	
54	5.01	28.102	28.175	28.146	
55	5.02	28.102	28.175	28.146	
56	5.05	28.103	28.174	28.146	
57	5.14	28.103	28.174	28.146	
58	5.24	28.104	28.173	28.147	
59	5.34	28.105	28.172	28.147	
60	5.44	28.105	28.171	28.147	
61	5.54	28.106	28.17	28.147	
62	5.64	28.107	28.169	28.148	
63	5.74	28.107	28.169	28.148	
64	5.84	28.108	28.168	28.148	
65	5.94	28.109	28.167	28.148	
66	6.	28.109	28.167	28.148	
67	6.01	28.109	28.167	28.148	
68	6.02	28.109	28.167	28.148	
69	6.05	28.109	28.167	28.148	
70	6.14	28.11	28.166	28.148	
71	6.24	28.111	28.166	28.148	
72	6.34	28.111	28.165	28.149	
73	6.44	28.112	28.165	28.149	
74	6.54	28.112	28.164	28.149	
75	6.64	28.113	28.164	28.149	
76	6.74	28.113	28.164	28.149	
77	6.84	28.114	28.163	28.149	
78	6.94	28.114	28.163	28.149	
79	7.	28.115	28.163	28.149	
80	7.01	28.115	28.163	28.149	
81	7.02	28.115	28.163	28.149	
82	7.05	28.115	28.163	28.149	
83	7.14	28.115	28.162	28.149	
84	7.24	28.116	28.162	28.15	
85	7.34	28.116	28.162	28.15	
86	7.44	28.117	28.162	28.15	
87	7.54	28.117	28.161	28.15	
88	7.64	28.117	28.161	28.15	
89	7.74	28.118	28.161	28.15	
90	7.84	28.118	28.161	28.15	
91	7.94	28.119	28.161	28.15	
92	8.	28.119	28.161	28.15	
93	8.01	28.119	28.161	28.15	
94	8.02	28.119	28.161	28.15	
95	8.05	28.119	28.161	28.15	
96	8.14	28.119	28.16	28.15	
97	8.24	28.12	28.16	28.15	
98	8.34	28.12	28.16	28.151	
99	8.44	28.12	28.16	28.151	
100	8.54	28.12	28.161	28.151	
