	Time [s]	Minimum [°C]	Maximum [°C]	Average [°C]	
1	1.	26.159	26.386	26.267	
2	1.01	26.165	26.385	26.266	
3	1.02	26.17	26.385	26.265	
4	1.05	26.18	26.382	26.264	
5	1.11	26.193	26.382	26.262	
6	1.21	26.205	26.377	26.26	
7	1.31	26.214	26.371	26.259	
8	1.41	26.219	26.365	26.259	
9	1.51	26.222	26.359	26.26	
10	1.61	26.225	26.354	26.261	
11	1.71	26.229	26.349	26.261	
12	1.81	26.232	26.344	26.262	
13	1.91	26.236	26.339	26.263	
14	2.	26.238	26.336	26.264	
15	2.01	26.239	26.335	26.264	
16	2.02	26.239	26.335	26.264	
17	2.05	26.24	26.334	26.264	
18	2.14	26.242	26.33	26.265	
19	2.24	26.245	26.327	26.266	
20	2.34	26.247	26.324	26.267	
21	2.44	26.249	26.321	26.267	
22	2.54	26.25	26.318	26.268	
23	2.64	26.251	26.316	26.269	
24	2.74	26.252	26.313	26.269	
25	2.84	26.252	26.311	26.27	
26	2.94	26.252	26.309	26.27	
27	3.	26.252	26.308	26.271	
28	3.01	26.252	26.308	26.271	
29	3.02	26.253	26.307	26.271	
30	3.05	26.253	26.307	26.271	
31	3.14	26.253	26.305	26.271	
32	3.24	26.253	26.304	26.272	
33	3.34	26.253	26.302	26.272	
34	3.44	26.253	26.301	26.272	
35	3.54	26.253	26.299	26.273	
36	3.64	26.253	26.298	26.273	
37	3.74	26.253	26.297	26.273	
38	3.84	26.253	26.296	26.274	
39	3.94	26.253	26.295	26.274	
40	4.	26.253	26.294	26.274	
41	4.01	26.253	26.294	26.274	
42	4.02	26.253	26.294	26.274	
43	4.05	26.254	26.294	26.274	
44	4.14	26.254	26.293	26.274	
45	4.24	26.254	26.292	26.274	
46	4.34	26.254	26.292	26.275	
47	4.44	26.255	26.291	26.275	
48	4.54	26.255	26.29	26.275	
49	4.64	26.255	26.29	26.275	
50	4.74	26.256	26.289	26.275	
51	4.84	26.256	26.289	26.275	
52	4.94	26.256	26.288	26.276	
53	5.	26.256	26.288	26.276	
54	5.01	26.256	26.288	26.276	
55	5.02	26.256	26.288	26.276	
56	5.05	26.257	26.288	26.276	
57	5.14	26.257	26.287	26.276	
58	5.24	26.257	26.287	26.276	
59	5.34	26.257	26.286	26.276	
