	Time [s]	Minimum [°C]	Maximum [°C]	Average [°C]	
1	1.	26.091	26.44	26.174	
2	1.01	26.087	26.44	26.171	
3	1.02	26.084	26.44	26.168	
4	1.05	26.076	26.441	26.162	
5	1.11	26.063	26.444	26.152	
6	1.21	26.053	26.449	26.143	
7	1.31	26.049	26.455	26.14	
8	1.41	26.048	26.46	26.14	
9	1.51	26.049	26.464	26.141	
10	1.61	26.052	26.469	26.143	
11	1.71	26.054	26.472	26.146	
12	1.81	26.057	26.476	26.148	
13	1.91	26.06	26.48	26.151	
14	2.	26.063	26.482	26.153	
15	2.01	26.063	26.483	26.153	
16	2.02	26.063	26.483	26.154	
17	2.05	26.064	26.484	26.154	
18	2.14	26.066	26.487	26.156	
19	2.24	26.068	26.489	26.159	
20	2.34	26.07	26.492	26.16	
21	2.44	26.072	26.495	26.162	
22	2.54	26.073	26.497	26.164	
23	2.64	26.075	26.499	26.165	
24	2.74	26.076	26.502	26.166	
25	2.84	26.077	26.504	26.167	
26	2.94	26.077	26.506	26.168	
27	3.	26.078	26.507	26.169	
28	3.01	26.078	26.507	26.169	
29	3.02	26.078	26.507	26.169	
30	3.05	26.078	26.508	26.169	
31	3.14	26.079	26.51	26.17	
32	3.24	26.079	26.512	26.171	
33	3.34	26.079	26.514	26.171	
34	3.44	26.08	26.515	26.172	
35	3.54	26.08	26.517	26.172	
36	3.64	26.08	26.519	26.173	
37	3.74	26.08	26.52	26.173	
38	3.84	26.08	26.522	26.173	
39	3.94	26.08	26.524	26.174	
40	4.	26.08	26.524	26.174	
41	4.01	26.08	26.525	26.174	
42	4.02	26.08	26.525	26.174	
43	4.05	26.08	26.525	26.174	
44	4.14	26.079	26.526	26.174	
45	4.24	26.079	26.528	26.174	
46	4.34	26.079	26.529	26.174	
47	4.44	26.079	26.531	26.174	
48	4.54	26.079	26.532	26.174	
49	4.64	26.078	26.533	26.174	
50	4.74	26.078	26.534	26.174	
51	4.84	26.078	26.535	26.174	
52	4.94	26.077	26.537	26.174	
53	5.	26.077	26.537	26.174	
54	5.01	26.077	26.537	26.174	
55	5.02	26.077	26.538	26.174	
56	5.05	26.077	26.538	26.174	
57	5.14	26.077	26.539	26.174	
58	5.24	26.076	26.54	26.174	
59	5.34	26.076	26.541	26.174	
60	5.44	26.076	26.542	26.174	
61	5.54	26.075	26.543	26.174	
62	5.64	26.075	26.544	26.174	
63	5.74	26.075	26.545	26.174	
64	5.84	26.075	26.545	26.174	
65	5.94	26.074	26.546	26.174	
66	6.	26.074	26.547	26.174	
67	6.01	26.074	26.547	26.174	
68	6.02	26.074	26.547	26.174	
69	6.05	26.074	26.547	26.174	
70	6.14	26.074	26.548	26.174	
71	6.24	26.073	26.549	26.174	
72	6.34	26.073	26.549	26.173	
73	6.44	26.073	26.55	26.173	
74	6.54	26.072	26.551	26.173	
75	6.64	26.072	26.551	26.173	
76	6.74	26.072	26.552	26.173	
77	6.84	26.072	26.553	26.173	
78	6.94	26.071	26.553	26.173	
79	7.	26.071	26.554	26.173	
80	7.01	26.071	26.554	26.173	
81	7.02	26.071	26.554	26.173	
82	7.05	26.071	26.554	26.173	
83	7.14	26.071	26.554	26.173	
84	7.24	26.071	26.555	26.173	
85	7.34	26.07	26.556	26.173	
86	7.44	26.07	26.556	26.173	
87	7.54	26.07	26.557	26.173	
88	7.64	26.07	26.557	26.172	
89	7.74	26.07	26.558	26.172	
90	7.84	26.069	26.558	26.172	
91	7.94	26.069	26.558	26.172	
92	8.	26.069	26.559	26.172	
93	8.01	26.069	26.559	26.172	
94	8.02	26.069	26.559	26.172	
95	8.05	26.069	26.559	26.172	
96	8.14	26.069	26.559	26.172	
97	8.24	26.069	26.56	26.172	
98	8.34	26.068	26.56	26.172	
99	8.44	26.068	26.56	26.172	
