	Time [s]	Minimum [°C]	Maximum [°C]	Average [°C]	
1	1.	27.732	28.51	27.917	
2	1.01	27.725	28.509	27.911	
3	1.02	27.717	28.509	27.905	
4	1.05	27.698	28.511	27.89	
5	1.11	27.67	28.516	27.868	
6	1.21	27.647	28.527	27.849	
7	1.31	27.639	28.538	27.842	
8	1.41	27.638	28.548	27.841	
9	1.51	27.642	28.557	27.845	
10	1.61	27.649	28.565	27.85	
11	1.71	27.656	28.573	27.857	
12	1.81	27.664	28.58	27.863	
13	1.91	27.672	28.586	27.87	
14	2.	27.678	28.592	27.876	
15	2.01	27.679	28.592	27.876	
16	2.02	27.68	28.593	27.877	
17	2.05	27.682	28.595	27.879	
18	2.14	27.687	28.6	27.884	
19	2.24	27.693	28.605	27.889	
20	2.34	27.698	28.61	27.894	
21	2.44	27.703	28.615	27.898	
22	2.54	27.707	28.619	27.902	
23	2.64	27.711	28.624	27.906	
24	2.74	27.714	28.628	27.909	
25	2.84	27.717	28.632	27.912	
26	2.94	27.719	28.636	27.914	
27	3.	27.72	28.638	27.916	
28	3.01	27.721	28.638	27.916	
29	3.02	27.721	28.639	27.916	
30	3.05	27.721	28.64	27.917	
31	3.14	27.723	28.643	27.919	
32	3.24	27.724	28.647	27.92	
33	3.34	27.726	28.65	27.922	
34	3.44	27.727	28.654	27.923	
35	3.54	27.728	28.657	27.925	
36	3.64	27.728	28.66	27.926	
37	3.74	27.729	28.663	27.927	
38	3.84	27.729	28.666	27.928	
39	3.94	27.729	28.669	27.928	
40	4.	27.729	28.671	27.929	
41	4.01	27.729	28.671	27.929	
42	4.02	27.729	28.671	27.929	
43	4.05	27.729	28.672	27.929	
44	4.14	27.729	28.675	27.93	
45	4.24	27.729	28.677	27.93	
46	4.34	27.729	28.68	27.93	
47	4.44	27.729	28.682	27.931	
48	4.54	27.729	28.685	27.931	
49	4.64	27.728	28.687	27.931	
50	4.74	27.728	28.69	27.931	
51	4.84	27.728	28.692	27.932	
52	4.94	27.727	28.694	27.932	
53	5.	27.727	28.695	27.932	
54	5.01	27.727	28.695	27.932	
55	5.02	27.727	28.696	27.932	
56	5.05	27.727	28.696	27.932	
57	5.14	27.726	28.698	27.932	
58	5.24	27.726	28.7	27.932	
59	5.34	27.725	28.702	27.932	
60	5.44	27.725	28.704	27.932	
61	5.54	27.724	28.706	27.932	
62	5.64	27.724	28.707	27.932	
63	5.74	27.723	28.709	27.931	
64	5.84	27.723	28.711	27.931	
65	5.94	27.722	28.712	27.931	
66	6.	27.722	28.713	27.931	
67	6.01	27.722	28.713	27.931	
68	6.02	27.722	28.714	27.931	
69	6.05	27.721	28.714	27.931	
70	6.14	27.721	28.715	27.931	
71	6.24	27.72	28.717	27.931	
72	6.34	27.72	28.718	27.931	
