	Time [s]	Minimum [°C]	Maximum [°C]	Average [°C]	
1	1.	28.331	28.34	28.334	
2	1.01	28.332	28.34	28.335	
3	1.02	28.333	28.34	28.335	
4	1.05	28.333	28.34	28.335	
5	1.11	28.332	28.34	28.334	
6	1.21	28.332	28.339	28.334	
7	1.31	28.331	28.339	28.334	
8	1.41	28.331	28.339	28.333	
9	1.51	28.33	28.339	28.333	
10	1.61	28.329	28.339	28.332	
11	1.71	28.329	28.339	28.331	
12	1.81	28.328	28.339	28.331	
13	1.91	28.327	28.339	28.33	
14	2.	28.326	28.339	28.329	
15	2.01	28.326	28.339	28.329	
16	2.02	28.326	28.339	28.329	
17	2.05	28.326	28.339	28.329	
18	2.14	28.325	28.339	28.328	
19	2.24	28.324	28.339	28.328	
20	2.34	28.323	28.339	28.327	
21	2.44	28.322	28.339	28.326	
22	2.54	28.321	28.339	28.326	
23	2.64	28.32	28.339	28.325	
24	2.74	28.319	28.34	28.324	
25	2.84	28.318	28.34	28.324	
26	2.94	28.318	28.34	28.323	
27	3.	28.317	28.34	28.323	
28	3.01	28.317	28.34	28.323	
29	3.02	28.317	28.34	28.323	
30	3.05	28.317	28.34	28.322	
31	3.14	28.316	28.34	28.322	
32	3.24	28.316	28.34	28.321	
33	3.34	28.315	28.34	28.321	
34	3.44	28.314	28.341	28.32	
35	3.54	28.314	28.341	28.32	
36	3.64	28.313	28.341	28.319	
37	3.74	28.312	28.341	28.319	
38	3.84	28.312	28.341	28.319	
39	3.94	28.311	28.341	28.318	
40	4.	28.311	28.341	28.318	
41	4.01	28.311	28.341	28.318	
42	4.02	28.311	28.341	28.318	
43	4.05	28.311	28.341	28.318	
44	4.14	28.31	28.341	28.318	
45	4.24	28.31	28.342	28.317	
46	4.34	28.309	28.342	28.317	
47	4.44	28.309	28.342	28.317	
48	4.54	28.309	28.342	28.316	
49	4.64	28.308	28.342	28.316	
50	4.74	28.308	28.342	28.316	
51	4.84	28.307	28.342	28.315	
52	4.94	28.307	28.342	28.315	
53	5.	28.307	28.343	28.315	
54	5.01	28.307	28.343	28.315	
55	5.02	28.307	28.343	28.315	
56	5.05	28.307	28.343	28.315	
57	5.14	28.306	28.343	28.315	
58	5.24	28.306	28.343	28.314	
59	5.34	28.306	28.343	28.314	
60	5.44	28.306	28.343	28.314	
61	5.54	28.305	28.343	28.314	
62	5.64	28.305	28.343	28.314	
63	5.74	28.305	28.343	28.313	
64	5.84	28.305	28.343	28.313	
65	5.94	28.304	28.343	28.313	
66	6.	28.304	28.343	28.313	
67	6.01	28.304	28.343	28.313	
68	6.02	28.304	28.343	28.313	
69	6.05	28.304	28.344	28.313	
70	6.14	28.304	28.344	28.313	
71	6.24	28.304	28.344	28.313	
72	6.34	28.303	28.344	28.312	
73	6.44	28.303	28.344	28.312	
74	6.54	28.303	28.344	28.312	
75	6.64	28.303	28.344	28.312	
76	6.74	28.303	28.344	28.312	
77	6.84	28.303	28.344	28.312	
78	6.94	28.302	28.344	28.312	
79	7.	28.302	28.344	28.312	
80	7.01	28.302	28.344	28.312	
81	7.02	28.302	28.344	28.312	
82	7.05	28.302	28.344	28.312	
83	7.14	28.302	28.344	28.311	
84	7.24	28.302	28.344	28.311	
85	7.34	28.302	28.344	28.311	
86	7.44	28.302	28.345	28.311	
87	7.54	28.301	28.345	28.311	
88	7.64	28.301	28.345	28.311	
89	7.74	28.301	28.345	28.311	
90	7.84	28.301	28.345	28.311	
91	7.94	28.301	28.345	28.311	
92	8.	28.301	28.345	28.311	
93	8.01	28.301	28.345	28.311	
94	8.02	28.301	28.345	28.311	
95	8.05	28.301	28.345	28.311	
96	8.14	28.301	28.345	28.31	
97	8.24	28.301	28.345	28.31	
98	8.34	28.3	28.345	28.31	
99	8.44	28.3	28.345	28.31	
100	8.54	28.3	28.345	28.31	
101	8.64	28.3	28.345	28.31	
102	8.74	28.3	28.345	28.31	
103	8.84	28.3	28.345	28.31	
104	8.94	28.3	28.345	28.31	
105	9.	28.3	28.345	28.31	
106	9.01	28.3	28.345	28.31	
107	9.02	28.3	28.345	28.31	
108	9.05	28.3	28.345	28.31	
109	9.14	28.3	28.345	28.31	
110	9.24	28.3	28.345	28.31	
