	Time [s]	Minimum [°C]	Maximum [°C]	Average [°C]	
1	1.	32.513	32.53	32.518	
2	1.01	32.514	32.53	32.519	
3	1.02	32.515	32.53	32.519	
4	1.05	32.515	32.53	32.519	
5	1.11	32.514	32.53	32.519	
6	1.21	32.513	32.53	32.518	
7	1.31	32.512	32.529	32.517	
8	1.41	32.51	32.529	32.515	
9	1.51	32.509	32.529	32.514	
10	1.61	32.507	32.528	32.513	
11	1.71	32.505	32.528	32.511	
12	1.81	32.503	32.528	32.51	
13	1.91	32.501	32.528	32.508	
14	2.	32.499	32.528	32.507	
15	2.01	32.499	32.528	32.507	
16	2.02	32.499	32.528	32.506	
17	2.05	32.498	32.528	32.506	
18	2.14	32.496	32.528	32.504	
19	2.24	32.494	32.528	32.503	
20	2.34	32.492	32.528	32.501	
21	2.44	32.49	32.528	32.5	
22	2.54	32.488	32.528	32.498	
23	2.64	32.486	32.529	32.496	
24	2.74	32.484	32.529	32.495	
25	2.84	32.482	32.529	32.494	
26	2.94	32.48	32.529	32.492	
27	3.	32.479	32.529	32.491	
28	3.01	32.479	32.529	32.491	
29	3.02	32.479	32.529	32.491	
30	3.05	32.478	32.529	32.491	
31	3.14	32.477	32.53	32.49	
32	3.24	32.475	32.53	32.488	
33	3.34	32.474	32.53	32.487	
34	3.44	32.472	32.53	32.486	
35	3.54	32.471	32.53	32.485	
36	3.64	32.47	32.531	32.484	
37	3.74	32.468	32.531	32.483	
38	3.84	32.467	32.531	32.482	
39	3.94	32.466	32.531	32.481	
40	4.	32.465	32.531	32.481	
41	4.01	32.465	32.531	32.481	
42	4.02	32.465	32.531	32.481	
43	4.05	32.465	32.531	32.48	
44	4.14	32.464	32.532	32.48	
45	4.24	32.463	32.532	32.479	
46	4.34	32.462	32.532	32.478	
47	4.44	32.461	32.532	32.477	
48	4.54	32.46	32.532	32.477	
49	4.64	32.459	32.532	32.476	
50	4.74	32.458	32.533	32.475	
51	4.84	32.457	32.533	32.475	
52	4.94	32.457	32.533	32.474	
53	5.	32.456	32.533	32.474	
54	5.01	32.456	32.533	32.474	
55	5.02	32.456	32.533	32.474	
