	Time [s]	Minimum [°C]	Maximum [°C]	Average [°C]	
1	1.	26.875	30.241	28.741	
2	1.01	26.869	30.243	28.741	
3	1.02	26.865	30.243	28.74	
4	1.05	26.852	30.244	28.738	
5	1.11	26.833	30.243	28.735	
6	1.21	26.817	30.243	28.732	
7	1.31	26.811	30.243	28.729	
8	1.41	26.81	30.243	28.728	
9	1.51	26.812	30.243	28.728	
10	1.61	26.816	30.243	28.727	
11	1.71	26.82	30.243	28.727	
12	1.81	26.825	30.243	28.728	
13	1.91	26.83	30.243	28.728	
14	2.	26.834	30.243	28.729	
15	2.01	26.834	30.243	28.729	
16	2.02	26.835	30.243	28.729	
17	2.05	26.836	30.243	28.729	
18	2.14	26.84	30.243	28.73	
19	2.24	26.843	30.243	28.73	
20	2.34	26.846	30.243	28.731	
21	2.44	26.849	30.244	28.732	
22	2.54	26.852	30.244	28.732	
23	2.64	26.854	30.244	28.733	
24	2.74	26.856	30.244	28.734	
25	2.84	26.858	30.244	28.735	
26	2.94	26.86	30.245	28.735	
27	3.	26.86	30.245	28.736	
28	3.01	26.861	30.245	28.736	
29	3.02	26.861	30.245	28.736	
30	3.05	26.861	30.245	28.736	
31	3.14	26.862	30.245	28.737	
32	3.24	26.863	30.245	28.737	
33	3.34	26.864	30.245	28.738	
34	3.44	26.865	30.245	28.739	
35	3.54	26.865	30.246	28.739	
36	3.64	26.866	30.246	28.74	
37	3.74	26.866	30.246	28.741	
38	3.84	26.866	30.246	28.741	
39	3.94	26.866	30.246	28.742	
40	4.	26.867	30.246	28.742	
41	4.01	26.867	30.246	28.742	
42	4.02	26.867	30.246	28.742	
43	4.05	26.867	30.246	28.742	
44	4.14	26.867	30.246	28.743	
45	4.24	26.867	30.247	28.743	
46	4.34	26.867	30.247	28.744	
47	4.44	26.867	30.247	28.744	
48	4.54	26.866	30.247	28.745	
49	4.64	26.866	30.247	28.745	
50	4.74	26.866	30.247	28.746	
51	4.84	26.866	30.247	28.746	
52	4.94	26.866	30.247	28.746	
53	5.	26.865	30.247	28.747	
54	5.01	26.865	30.247	28.747	
55	5.02	26.865	30.247	28.747	
56	5.05	26.865	30.247	28.747	
57	5.14	26.865	30.247	28.747	
58	5.24	26.865	30.247	28.747	
59	5.34	26.865	30.248	28.748	
60	5.44	26.864	30.248	28.748	
61	5.54	26.864	30.248	28.748	
62	5.64	26.864	30.248	28.749	
63	5.74	26.863	30.248	28.749	
64	5.84	26.863	30.248	28.749	
65	5.94	26.863	30.248	28.75	
66	6.	26.863	30.248	28.75	
67	6.01	26.862	30.248	28.75	
68	6.02	26.862	30.248	28.75	
69	6.05	26.862	30.248	28.75	
70	6.14	26.862	30.248	28.75	
71	6.24	26.862	30.248	28.75	
72	6.34	26.861	30.248	28.751	
73	6.44	26.861	30.248	28.751	
74	6.54	26.861	30.248	28.751	
75	6.64	26.861	30.248	28.751	
76	6.74	26.86	30.248	28.752	
77	6.84	26.86	30.249	28.752	
78	6.94	26.86	30.249	28.752	
79	7.	26.86	30.249	28.752	
80	7.01	26.86	30.249	28.752	
81	7.02	26.86	30.249	28.752	
82	7.05	26.859	30.249	28.752	
83	7.14	26.859	30.249	28.752	
84	7.24	26.859	30.249	28.752	
85	7.34	26.859	30.249	28.753	
86	7.44	26.858	30.249	28.753	
87	7.54	26.858	30.249	28.753	
88	7.64	26.858	30.249	28.753	
89	7.74	26.858	30.249	28.753	
90	7.84	26.858	30.249	28.753	
91	7.94	26.857	30.249	28.754	
92	8.	26.857	30.249	28.754	
93	8.01	26.857	30.249	28.754	
94	8.02	26.857	30.249	28.754	
95	8.05	26.857	30.249	28.754	
96	8.14	26.857	30.249	28.754	
97	8.24	26.857	30.249	28.754	
98	8.34	26.857	30.249	28.754	
99	8.44	26.856	30.249	28.754	
100	8.54	26.856	30.249	28.754	
101	8.64	26.856	30.249	28.754	
102	8.74	26.856	30.249	28.754	
103	8.84	26.856	30.249	28.755	
104	8.94	26.856	30.249	28.755	
105	9.	26.856	30.249	28.755	
106	9.01	26.856	30.249	28.755	
107	9.02	26.856	30.249	28.755	
108	9.05	26.855	30.249	28.755	
109	9.14	26.855	30.249	28.755	
110	9.24	26.855	30.249	28.755	
111	9.34	26.855	30.249	28.755	
112	9.44	26.855	30.249	28.755	
113	9.54	26.855	30.249	28.755	
114	9.64	26.855	30.249	28.755	
115	9.74	26.855	30.249	28.755	
116	9.84	26.855	30.249	28.755	
117	9.94	26.855	30.249	28.756	
118	10.	26.854	30.249	28.756	
119	10.01	26.854	30.249	28.756	
120	10.02	26.854	30.249	28.756	
121	10.05	26.854	30.249	28.756	
122	10.14	26.854	30.249	28.756	
123	10.24	26.854	30.249	28.756	
124	10.34	26.854	30.249	28.756	
125	10.44	26.854	30.249	28.756	
126	10.54	26.854	30.249	28.756	
127	10.64	26.854	30.249	28.756	
128	10.74	26.854	30.249	28.756	
129	10.84	26.854	30.249	28.756	
130	10.94	26.854	30.249	28.756	
131	11.	26.854	30.249	28.756	
132	11.01	26.854	30.249	28.756	
133	11.02	26.854	30.249	28.756	
134	11.05	26.854	30.249	28.756	
135	11.14	26.854	30.249	28.756	
136	11.24	26.854	30.249	28.756	
137	11.34	26.854	30.249	28.756	
138	11.44	26.854	30.249	28.756	
139	11.54	26.854	30.249	28.756	
140	11.64	26.854	30.249	28.756	
141	11.74	26.854	30.249	28.757	
142	11.84	26.854	30.249	28.757	
143	11.94	26.854	30.249	28.757	
144	12.	26.854	30.249	28.757	
145	12.01	26.854	30.249	28.757	
146	12.02	26.854	30.249	28.757	
147	12.05	26.854	30.249	28.757	
148	12.14	26.854	30.249	28.757	
149	12.24	26.854	30.249	28.757	
150	12.34	26.854	30.249	28.757	
151	12.44	26.854	30.249	28.757	
152	12.54	26.854	30.249	28.757	
153	12.64	26.854	30.249	28.757	
154	12.74	26.854	30.249	28.757	
155	12.84	26.854	30.249	28.757	
156	12.94	26.854	30.249	28.757	
157	13.	26.854	30.249	28.757	
158	13.01	26.854	30.249	28.757	
159	13.02	26.854	30.249	28.757	
160	13.05	26.854	30.249	28.757	
161	13.14	26.854	30.249	28.757	
162	13.24	26.854	30.249	28.757	
163	13.34	26.854	30.249	28.757	
164	13.44	26.854	30.249	28.757	
165	13.54	26.854	30.249	28.757	
166	13.64	26.854	30.249	28.757	
167	13.74	26.854	30.249	28.757	
168	13.84	26.854	30.249	28.757	
169	13.94	26.854	30.249	28.757	
170	14.	26.854	30.249	28.757	
171	14.01	26.854	30.249	28.757	
172	14.02	26.854	30.249	28.757	
173	14.05	26.854	30.249	28.757	
174	14.14	26.854	30.249	28.757	
175	14.24	26.854	30.249	28.757	
176	14.34	26.854	30.249	28.757	
177	14.44	26.854	30.249	28.757	
178	14.54	26.854	30.249	28.757	
179	14.64	26.854	30.249	28.757	
180	14.74	26.854	30.249	28.757	
