	Time [s]	Minimum [°C]	Maximum [°C]	Average [°C]	
1	1.	27.811	32.522	30.428	
2	1.01	27.803	32.524	30.428	
3	1.02	27.796	32.524	30.427	
4	1.05	27.777	32.525	30.424	
5	1.11	27.751	32.525	30.419	
6	1.21	27.728	32.524	30.414	
7	1.31	27.719	32.524	30.411	
8	1.41	27.718	32.524	30.409	
9	1.51	27.721	32.523	30.408	
10	1.61	27.727	32.523	30.407	
11	1.71	27.734	32.523	30.407	
12	1.81	27.741	32.523	30.407	
13	1.91	27.749	32.524	30.408	
14	2.	27.755	32.524	30.409	
15	2.01	27.755	32.524	30.409	
16	2.02	27.756	32.524	30.409	
17	2.05	27.758	32.524	30.409	
18	2.14	27.764	32.524	30.41	
19	2.24	27.769	32.524	30.411	
20	2.34	27.774	32.524	30.411	
21	2.44	27.779	32.525	30.412	
22	2.54	27.783	32.525	30.413	
23	2.64	27.787	32.525	30.414	
24	2.74	27.79	32.525	30.415	
25	2.84	27.793	32.526	30.416	
26	2.94	27.795	32.526	30.417	
27	3.	27.796	32.526	30.418	
28	3.01	27.797	32.526	30.418	
29	3.02	27.797	32.526	30.418	
30	3.05	27.797	32.526	30.418	
31	3.14	27.799	32.526	30.419	
32	3.24	27.801	32.527	30.42	
33	3.34	27.802	32.527	30.421	
34	3.44	27.803	32.527	30.422	
35	3.54	27.804	32.527	30.422	
36	3.64	27.805	32.527	30.423	
37	3.74	27.806	32.527	30.424	
38	3.84	27.806	32.528	30.425	
39	3.94	27.807	32.528	30.425	
40	4.	27.807	32.528	30.426	
41	4.01	27.807	32.528	30.426	
42	4.02	27.807	32.528	30.426	
43	4.05	27.807	32.528	30.426	
44	4.14	27.807	32.528	30.427	
45	4.24	27.807	32.528	30.428	
46	4.34	27.808	32.528	30.428	
47	4.44	27.808	32.528	30.429	
48	4.54	27.807	32.528	30.429	
49	4.64	27.807	32.528	30.43	
50	4.74	27.807	32.529	30.43	
51	4.84	27.807	32.529	30.431	
52	4.94	27.807	32.529	30.432	
53	5.	27.807	32.529	30.432	
54	5.01	27.807	32.529	30.432	
55	5.02	27.807	32.529	30.432	
56	5.05	27.806	32.529	30.432	
57	5.14	27.806	32.529	30.432	
58	5.24	27.806	32.529	30.433	
59	5.34	27.806	32.529	30.433	
60	5.44	27.805	32.529	30.434	
61	5.54	27.805	32.529	30.434	
62	5.64	27.804	32.529	30.435	
63	5.74	27.804	32.529	30.435	
64	5.84	27.804	32.529	30.435	
65	5.94	27.803	32.529	30.436	
66	6.	27.803	32.529	30.436	
67	6.01	27.803	32.529	30.436	
68	6.02	27.803	32.529	30.436	
69	6.05	27.803	32.529	30.436	
70	6.14	27.802	32.529	30.436	
71	6.24	27.802	32.529	30.437	
72	6.34	27.802	32.529	30.437	
73	6.44	27.801	32.529	30.437	
74	6.54	27.801	32.53	30.437	
75	6.64	27.801	32.53	30.438	
76	6.74	27.8	32.53	30.438	
77	6.84	27.8	32.53	30.438	
78	6.94	27.799	32.53	30.438	
79	7.	27.799	32.53	30.439	
80	7.01	27.799	32.53	30.439	
81	7.02	27.799	32.53	30.439	
82	7.05	27.799	32.53	30.439	
83	7.14	27.799	32.53	30.439	
84	7.24	27.798	32.53	30.439	
85	7.34	27.798	32.53	30.439	
86	7.44	27.798	32.53	30.44	
87	7.54	27.797	32.53	30.44	
88	7.64	27.797	32.53	30.44	
89	7.74	27.797	32.53	30.44	
90	7.84	27.797	32.53	30.44	
91	7.94	27.796	32.53	30.44	
92	8.	27.796	32.53	30.44	
93	8.01	27.796	32.53	30.44	
94	8.02	27.796	32.53	30.44	
95	8.05	27.796	32.53	30.441	
96	8.14	27.796	32.53	30.441	
97	8.24	27.795	32.53	30.441	
98	8.34	27.795	32.53	30.441	
99	8.44	27.795	32.53	30.441	
100	8.54	27.795	32.53	30.441	
101	8.64	27.795	32.53	30.441	
102	8.74	27.794	32.53	30.441	
103	8.84	27.794	32.53	30.442	
104	8.94	27.794	32.53	30.442	
105	9.	27.794	32.53	30.442	
106	9.01	27.794	32.53	30.442	
107	9.02	27.794	32.53	30.442	
108	9.05	27.794	32.53	30.442	
109	9.14	27.794	32.53	30.442	
110	9.24	27.793	32.53	30.442	
111	9.34	27.793	32.53	30.442	
112	9.44	27.793	32.53	30.442	
113	9.54	27.793	32.53	30.442	
114	9.64	27.793	32.53	30.442	
115	9.74	27.793	32.529	30.442	
116	9.84	27.793	32.529	30.442	
117	9.94	27.792	32.529	30.443	
118	10.	27.792	32.529	30.443	
119	10.01	27.792	32.529	30.443	
120	10.02	27.792	32.529	30.443	
121	10.05	27.792	32.529	30.443	
122	10.14	27.792	32.529	30.443	
123	10.24	27.792	32.529	30.443	
124	10.34	27.792	32.529	30.443	
125	10.44	27.792	32.529	30.443	
126	10.54	27.792	32.529	30.443	
127	10.64	27.792	32.529	30.443	
128	10.74	27.792	32.529	30.443	
129	10.84	27.792	32.529	30.443	
130	10.94	27.791	32.529	30.443	
131	11.	27.791	32.529	30.443	
132	11.01	27.791	32.529	30.443	
133	11.02	27.791	32.529	30.443	
134	11.05	27.791	32.529	30.443	
135	11.14	27.791	32.529	30.443	
136	11.24	27.791	32.529	30.443	
137	11.34	27.791	32.529	30.443	
138	11.44	27.791	32.529	30.443	
139	11.54	27.791	32.529	30.443	
140	11.64	27.791	32.529	30.443	
141	11.74	27.791	32.529	30.443	
142	11.84	27.791	32.529	30.443	
143	11.94	27.791	32.529	30.443	
144	12.	27.791	32.529	30.443	
145	12.01	27.791	32.529	30.443	
146	12.02	27.791	32.529	30.443	
147	12.05	27.791	32.529	30.443	
148	12.14	27.791	32.529	30.443	
149	12.24	27.791	32.529	30.444	
150	12.34	27.791	32.528	30.444	
151	12.44	27.791	32.528	30.444	
152	12.54	27.791	32.528	30.444	
153	12.64	27.791	32.528	30.444	
154	12.74	27.791	32.528	30.444	
155	12.84	27.791	32.528	30.444	
156	12.94	27.791	32.528	30.444	
157	13.	27.791	32.528	30.444	
158	13.01	27.791	32.528	30.444	
159	13.02	27.791	32.528	30.444	
160	13.05	27.791	32.528	30.444	
161	13.14	27.791	32.528	30.444	
162	13.24	27.791	32.528	30.444	
163	13.34	27.791	32.528	30.444	
164	13.44	27.791	32.528	30.444	
165	13.54	27.791	32.528	30.444	
166	13.64	27.791	32.528	30.444	
167	13.74	27.791	32.528	30.444	
168	13.84	27.791	32.528	30.444	
169	13.94	27.791	32.528	30.444	
170	14.	27.791	32.528	30.444	
171	14.01	27.791	32.528	30.444	
172	14.02	27.791	32.528	30.444	
173	14.05	27.791	32.528	30.444	
174	14.14	27.791	32.527	30.444	
175	14.24	27.791	32.527	30.444	
176	14.34	27.791	32.527	30.444	
177	14.44	27.791	32.527	30.444	
178	14.54	27.791	32.527	30.444	
179	14.64	27.791	32.527	30.444	
180	14.74	27.791	32.527	30.444	
181	14.84	27.791	32.527	30.444	
182	14.94	27.791	32.527	30.444	
183	15.	27.791	32.527	30.444	
184	15.01	27.791	32.527	30.444	
185	15.02	27.791	32.527	30.444	
186	15.05	27.791	32.527	30.444	
187	15.14	27.792	32.527	30.444	
188	15.24	27.792	32.527	30.444	
189	15.34	27.792	32.527	30.444	
190	15.44	27.792	32.527	30.444	
191	15.54	27.792	32.527	30.444	
192	15.64	27.792	32.526	30.444	
193	15.74	27.792	32.526	30.444	
194	15.84	27.792	32.526	30.444	
195	15.94	27.792	32.526	30.444	
196	16.	27.792	32.526	30.444	
197	16.01	27.792	32.526	30.444	
198	16.02	27.792	32.526	30.444	
199	16.05	27.792	32.526	30.444	
200	16.14	27.792	32.526	30.444	
201	16.24	27.792	32.526	30.444	
202	16.34	27.792	32.526	30.444	
203	16.44	27.792	32.526	30.444	
204	16.54	27.792	32.526	30.444	
205	16.64	27.792	32.526	30.444	
206	16.74	27.792	32.526	30.444	
207	16.84	27.792	32.526	30.444	
208	16.94	27.792	32.526	30.444	
209	17.	27.793	32.526	30.444	
210	17.01	27.793	32.526	30.444	
211	17.02	27.793	32.526	30.444	
212	17.05	27.793	32.526	30.444	
213	17.14	27.793	32.525	30.444	
214	17.24	27.793	32.525	30.444	
215	17.34	27.793	32.525	30.444	
216	17.44	27.793	32.525	30.444	
217	17.54	27.793	32.525	30.444	
218	17.64	27.793	32.525	30.444	
219	17.74	27.793	32.525	30.444	
220	17.84	27.793	32.525	30.444	
221	17.94	27.793	32.525	30.444	
222	18.	27.793	32.525	30.444	
223	18.01	27.793	32.525	30.444	
224	18.02	27.793	32.525	30.444	
225	18.05	27.793	32.525	30.444	
226	18.14	27.793	32.525	30.444	
227	18.24	27.793	32.525	30.444	
228	18.34	27.793	32.525	30.444	
229	18.44	27.793	32.525	30.444	
230	18.54	27.794	32.525	30.444	
231	18.64	27.794	32.524	30.444	
232	18.74	27.794	32.524	30.444	
233	18.84	27.794	32.524	30.444	
234	18.94	27.794	32.524	30.444	
235	19.	27.794	32.524	30.444	
236	19.01	27.794	32.524	30.444	
237	19.02	27.794	32.524	30.444	
238	19.05	27.794	32.524	30.444	
239	19.14	27.794	32.524	30.444	
240	19.24	27.794	32.524	30.444	
241	19.34	27.794	32.524	30.444	
242	19.44	27.794	32.524	30.444	
243	19.54	27.794	32.524	30.444	
244	19.64	27.794	32.524	30.444	
245	19.74	27.794	32.524	30.444	
246	19.84	27.794	32.524	30.444	
247	19.94	27.795	32.524	30.444	
248	20.	27.795	32.524	30.444	
249	20.01	27.795	32.524	30.444	
250	20.02	27.795	32.524	30.444	
251	20.05	27.795	32.524	30.444	
252	20.14	27.795	32.523	30.444	
253	20.24	27.795	32.523	30.444	
254	20.34	27.795	32.523	30.444	
255	20.44	27.795	32.523	30.444	
256	20.54	27.795	32.523	30.444	
257	20.64	27.795	32.523	30.444	
258	20.74	27.795	32.523	30.444	
259	20.84	27.795	32.523	30.444	
260	20.94	27.795	32.523	30.444	
261	21.	27.795	32.523	30.444	
262	21.01	27.795	32.523	30.444	
263	21.02	27.795	32.523	30.444	
264	21.05	27.795	32.523	30.444	
265	21.14	27.795	32.523	30.444	
266	21.24	27.796	32.523	30.444	
267	21.34	27.796	32.523	30.444	
268	21.44	27.796	32.523	30.444	
269	21.54	27.796	32.523	30.444	
270	21.64	27.796	32.522	30.444	
271	21.74	27.796	32.522	30.444	
272	21.84	27.796	32.522	30.444	
273	21.94	27.796	32.522	30.444	
274	22.	27.796	32.522	30.444	
275	22.01	27.796	32.522	30.444	
276	22.02	27.796	32.522	30.444	
277	22.05	27.796	32.522	30.444	
278	22.14	27.796	32.522	30.444	
279	22.24	27.796	32.522	30.444	
280	22.34	27.796	32.522	30.444	
281	22.44	27.796	32.522	30.444	
282	22.54	27.797	32.522	30.444	
283	22.64	27.797	32.522	30.444	
284	22.74	27.797	32.522	30.444	
285	22.84	27.797	32.522	30.444	
286	22.94	27.797	32.522	30.444	
287	23.	27.797	32.522	30.444	
288	23.01	27.797	32.522	30.444	
289	23.02	27.797	32.522	30.444	
290	23.05	27.797	32.522	30.444	
291	23.14	27.797	32.522	30.444	
292	23.24	27.797	32.521	30.444	
293	23.34	27.797	32.521	30.444	
294	23.44	27.797	32.521	30.444	
295	23.54	27.797	32.521	30.444	
296	23.64	27.797	32.521	30.444	
297	23.74	27.798	32.521	30.444	
298	23.84	27.798	32.521	30.444	
299	23.94	27.798	32.521	30.444	
300	24.	27.798	32.521	30.444	
301	24.01	27.798	32.521	30.444	
302	24.02	27.798	32.521	30.444	
303	24.05	27.798	32.521	30.444	
304	24.14	27.798	32.521	30.444	
305	24.24	27.798	32.521	30.444	
306	24.34	27.798	32.521	30.444	
307	24.44	27.798	32.521	30.444	
308	24.54	27.798	32.521	30.444	
309	24.64	27.798	32.521	30.444	
310	24.74	27.798	32.521	30.444	
311	24.84	27.798	32.52	30.444	
312	24.94	27.798	32.52	30.444	
313	25.	27.799	32.52	30.444	
314	25.01	27.799	32.52	30.444	
315	25.02	27.799	32.52	30.444	
316	25.05	27.799	32.52	30.444	
317	25.14	27.799	32.52	30.444	
318	25.24	27.799	32.52	30.444	
319	25.34	27.799	32.52	30.444	
320	25.44	27.799	32.52	30.444	
321	25.54	27.799	32.52	30.444	
322	25.64	27.799	32.52	30.444	
323	25.74	27.799	32.52	30.444	
324	25.84	27.799	32.52	30.444	
325	25.94	27.799	32.52	30.444	
326	26.	27.799	32.52	30.444	
327	26.01	27.799	32.52	30.444	
328	26.02	27.799	32.52	30.444	
329	26.05	27.799	32.52	30.444	
330	26.14	27.799	32.52	30.444	
331	26.24	27.8	32.52	30.444	
332	26.34	27.8	32.52	30.444	
333	26.44	27.8	32.52	30.444	
334	26.54	27.8	32.519	30.444	
335	26.64	27.8	32.519	30.444	
336	26.74	27.8	32.519	30.444	
337	26.84	27.8	32.519	30.444	
338	26.94	27.8	32.519	30.444	
339	27.	27.8	32.519	30.444	
340	27.01	27.8	32.519	30.444	
341	27.02	27.8	32.519	30.444	
342	27.05	27.8	32.519	30.444	
343	27.14	27.8	32.519	30.444	
344	27.24	27.8	32.519	30.444	
345	27.34	27.8	32.519	30.444	
346	27.44	27.801	32.519	30.444	
347	27.54	27.801	32.519	30.444	
348	27.64	27.801	32.519	30.444	
349	27.74	27.801	32.519	30.444	
350	27.84	27.801	32.519	30.444	
351	27.94	27.801	32.519	30.444	
352	28.	27.801	32.519	30.444	
353	28.01	27.801	32.519	30.444	
354	28.02	27.801	32.519	30.444	
355	28.05	27.801	32.519	30.444	
356	28.14	27.801	32.519	30.444	
357	28.24	27.801	32.519	30.444	
358	28.34	27.801	32.518	30.444	
359	28.44	27.801	32.518	30.444	
360	28.54	27.801	32.518	30.444	
361	28.64	27.802	32.518	30.444	
362	28.74	27.802	32.518	30.444	
363	28.84	27.802	32.518	30.444	
364	28.94	27.802	32.518	30.444	
365	29.	27.802	32.518	30.444	
366	29.01	27.802	32.518	30.444	
367	29.02	27.802	32.518	30.444	
368	29.05	27.802	32.518	30.444	
369	29.14	27.802	32.518	30.444	
370	29.24	27.802	32.518	30.444	
371	29.34	27.802	32.518	30.444	
372	29.44	27.802	32.518	30.444	
373	29.54	27.802	32.518	30.444	
374	29.64	27.802	32.518	30.444	
375	29.74	27.802	32.518	30.444	
376	29.84	27.803	32.518	30.444	
377	29.94	27.803	32.518	30.444	
378	30.	27.803	32.518	30.444	
379	30.01	27.803	32.518	30.444	
380	30.02	27.803	32.518	30.444	
381	30.05	27.803	32.518	30.444	
382	30.14	27.803	32.518	30.444	
383	30.24	27.803	32.517	30.444	
384	30.34	27.803	32.517	30.444	
385	30.44	27.803	32.517	30.444	
386	30.54	27.803	32.517	30.444	
387	30.64	27.803	32.517	30.444	
388	30.74	27.803	32.517	30.444	
389	30.84	27.803	32.517	30.444	
390	30.94	27.803	32.517	30.444	
391	31.	27.804	32.517	30.444	
392	31.01	27.804	32.517	30.444	
393	31.02	27.804	32.517	30.444	
394	31.05	27.804	32.517	30.444	
395	31.14	27.804	32.517	30.444	
396	31.24	27.804	32.517	30.444	
397	31.34	27.804	32.517	30.444	
398	31.44	27.804	32.517	30.444	
399	31.54	27.804	32.517	30.444	
400	31.64	27.804	32.517	30.444	
401	31.74	27.804	32.517	30.444	
402	31.84	27.804	32.517	30.444	
403	31.94	27.804	32.517	30.444	
404	32.	27.804	32.517	30.444	
405	32.01	27.804	32.517	30.444	
406	32.02	27.804	32.517	30.444	
407	32.05	27.804	32.517	30.444	
408	32.14	27.804	32.517	30.444	
409	32.24	27.805	32.516	30.444	
410	32.34	27.805	32.516	30.444	
411	32.44	27.805	32.516	30.444	
412	32.54	27.805	32.516	30.444	
413	32.64	27.805	32.516	30.444	
414	32.74	27.805	32.516	30.444	
415	32.84	27.805	32.516	30.444	
416	32.94	27.805	32.516	30.444	
417	33.	27.805	32.516	30.444	
418	33.01	27.805	32.516	30.444	
419	33.02	27.805	32.516	30.444	
420	33.05	27.805	32.516	30.444	
421	33.14	27.805	32.516	30.444	
422	33.24	27.805	32.516	30.444	
423	33.34	27.805	32.516	30.444	
424	33.44	27.806	32.516	30.444	
425	33.54	27.806	32.516	30.444	
426	33.64	27.806	32.516	30.444	
427	33.74	27.806	32.516	30.444	
428	33.84	27.806	32.516	30.444	
429	33.94	27.806	32.516	30.444	
430	34.	27.806	32.516	30.444	
431	34.01	27.806	32.516	30.444	
432	34.02	27.806	32.516	30.444	
433	34.05	27.806	32.516	30.444	
434	34.14	27.806	32.516	30.444	
