	Time [s]	Minimum [°C]	Maximum [°C]	Average [°C]	
1	1.	25.201	25.77	25.509	
2	1.01	25.2	25.77	25.509	
3	1.02	25.199	25.77	25.509	
4	1.05	25.197	25.77	25.509	
5	1.11	25.195	25.77	25.508	
6	1.21	25.192	25.77	25.508	
7	1.31	25.191	25.77	25.508	
8	1.41	25.191	25.77	25.508	
9	1.51	25.19	25.77	25.508	
10	1.61	25.19	25.77	25.508	
11	1.71	25.191	25.77	25.508	
12	1.81	25.191	25.77	25.508	
13	1.91	25.191	25.77	25.509	
14	2.	25.191	25.77	25.509	
15	2.01	25.191	25.77	25.509	
16	2.02	25.191	25.77	25.509	
17	2.05	25.191	25.77	25.509	
18	2.14	25.192	25.77	25.509	
19	2.24	25.192	25.77	25.509	
20	2.34	25.192	25.771	25.51	
21	2.44	25.192	25.771	25.51	
22	2.54	25.192	25.771	25.51	
23	2.64	25.192	25.771	25.51	
24	2.74	25.192	25.771	25.51	
25	2.84	25.192	25.771	25.511	
26	2.94	25.192	25.771	25.511	
27	3.	25.192	25.771	25.511	
28	3.01	25.192	25.771	25.511	
29	3.02	25.192	25.771	25.511	
30	3.05	25.192	25.771	25.511	
31	3.14	25.192	25.771	25.511	
32	3.24	25.192	25.771	25.511	
33	3.34	25.192	25.771	25.511	
34	3.44	25.192	25.771	25.512	
35	3.54	25.191	25.771	25.512	
36	3.64	25.191	25.771	25.512	
37	3.74	25.191	25.771	25.512	
38	3.84	25.191	25.771	25.512	
39	3.94	25.191	25.771	25.512	
40	4.	25.191	25.771	25.513	
41	4.01	25.191	25.771	25.513	
42	4.02	25.191	25.771	25.513	
43	4.05	25.191	25.772	25.513	
44	4.14	25.191	25.772	25.513	
45	4.24	25.191	25.772	25.513	
46	4.34	25.19	25.772	25.513	
47	4.44	25.19	25.772	25.513	
48	4.54	25.19	25.772	25.513	
49	4.64	25.19	25.772	25.513	
50	4.74	25.19	25.772	25.513	
51	4.84	25.19	25.772	25.514	
52	4.94	25.19	25.772	25.514	
53	5.	25.19	25.772	25.514	
54	5.01	25.19	25.772	25.514	
55	5.02	25.19	25.772	25.514	
56	5.05	25.19	25.772	25.514	
57	5.14	25.189	25.772	25.514	
58	5.24	25.189	25.772	25.514	
59	5.34	25.189	25.772	25.514	
60	5.44	25.189	25.772	25.514	
61	5.54	25.189	25.772	25.514	
62	5.64	25.189	25.772	25.514	
63	5.74	25.189	25.773	25.515	
64	5.84	25.189	25.773	25.515	
65	5.94	25.188	25.773	25.515	
66	6.	25.188	25.773	25.515	
67	6.01	25.188	25.773	25.515	
68	6.02	25.188	25.773	25.515	
69	6.05	25.188	25.773	25.515	
70	6.14	25.188	25.773	25.515	
71	6.24	25.188	25.773	25.515	
72	6.34	25.188	25.773	25.515	
73	6.44	25.188	25.773	25.515	
74	6.54	25.188	25.773	25.515	
75	6.64	25.188	25.773	25.515	
76	6.74	25.188	25.773	25.515	
77	6.84	25.188	25.773	25.515	
78	6.94	25.188	25.773	25.515	
79	7.	25.187	25.773	25.516	
80	7.01	25.187	25.773	25.516	
81	7.02	25.187	25.773	25.516	
82	7.05	25.187	25.773	25.516	
83	7.14	25.187	25.773	25.516	
84	7.24	25.187	25.773	25.516	
85	7.34	25.187	25.773	25.516	
86	7.44	25.187	25.773	25.516	
87	7.54	25.187	25.773	25.516	
88	7.64	25.187	25.774	25.516	
89	7.74	25.187	25.774	25.516	
90	7.84	25.187	25.774	25.516	
91	7.94	25.187	25.774	25.516	
92	8.	25.187	25.774	25.516	
93	8.01	25.187	25.774	25.516	
94	8.02	25.187	25.774	25.516	
95	8.05	25.187	25.774	25.516	
96	8.14	25.187	25.774	25.516	
97	8.24	25.187	25.774	25.516	
98	8.34	25.187	25.774	25.516	
99	8.44	25.187	25.774	25.516	
100	8.54	25.187	25.774	25.516	
101	8.64	25.187	25.774	25.516	
102	8.74	25.187	25.774	25.516	
103	8.84	25.187	25.774	25.517	
104	8.94	25.186	25.774	25.517	
105	9.	25.186	25.774	25.517	
106	9.01	25.186	25.774	25.517	
107	9.02	25.186	25.774	25.517	
108	9.05	25.186	25.774	25.517	
109	9.14	25.186	25.774	25.517	
110	9.24	25.186	25.774	25.517	
111	9.34	25.186	25.774	25.517	
112	9.44	25.186	25.774	25.517	
113	9.54	25.186	25.774	25.517	
114	9.64	25.186	25.774	25.517	
115	9.74	25.186	25.774	25.517	
116	9.84	25.186	25.774	25.517	
117	9.94	25.186	25.774	25.517	
118	10.	25.186	25.774	25.517	
119	10.01	25.186	25.774	25.517	
120	10.02	25.186	25.774	25.517	
121	10.05	25.186	25.775	25.517	
122	10.14	25.186	25.775	25.517	
123	10.24	25.186	25.775	25.517	
124	10.34	25.186	25.775	25.517	
125	10.44	25.186	25.775	25.517	
126	10.54	25.186	25.775	25.517	
127	10.64	25.186	25.775	25.517	
128	10.74	25.186	25.775	25.517	
129	10.84	25.186	25.775	25.517	
130	10.94	25.186	25.775	25.517	
131	11.	25.186	25.775	25.517	
132	11.01	25.186	25.775	25.517	
133	11.02	25.186	25.775	25.517	
134	11.05	25.186	25.775	25.517	
135	11.14	25.186	25.775	25.517	
136	11.24	25.186	25.775	25.517	
137	11.34	25.186	25.775	25.517	
138	11.44	25.186	25.775	25.517	
139	11.54	25.186	25.775	25.518	
140	11.64	25.186	25.775	25.518	
141	11.74	25.186	25.775	25.518	
142	11.84	25.186	25.775	25.518	
143	11.94	25.186	25.775	25.518	
144	12.	25.186	25.775	25.518	
145	12.01	25.186	25.775	25.518	
146	12.02	25.186	25.775	25.518	
147	12.05	25.186	25.775	25.518	
148	12.14	25.186	25.775	25.518	
149	12.24	25.186	25.775	25.518	
150	12.34	25.186	25.775	25.518	
151	12.44	25.186	25.775	25.518	
152	12.54	25.186	25.775	25.518	
153	12.64	25.186	25.775	25.518	
154	12.74	25.186	25.775	25.518	
155	12.84	25.186	25.775	25.518	
156	12.94	25.186	25.775	25.518	
157	13.	25.186	25.775	25.518	
158	13.01	25.186	25.775	25.518	
159	13.02	25.186	25.775	25.518	
160	13.05	25.186	25.775	25.518	
161	13.14	25.186	25.776	25.518	
162	13.24	25.186	25.776	25.518	
163	13.34	25.186	25.776	25.518	
164	13.44	25.186	25.776	25.518	
165	13.54	25.186	25.776	25.518	
166	13.64	25.186	25.776	25.518	
167	13.74	25.186	25.776	25.518	
168	13.84	25.186	25.776	25.518	
169	13.94	25.186	25.776	25.518	
170	14.	25.186	25.776	25.518	
171	14.01	25.186	25.776	25.518	
172	14.02	25.186	25.776	25.518	
173	14.05	25.186	25.776	25.518	
174	14.14	25.186	25.776	25.518	
175	14.24	25.186	25.776	25.518	
176	14.34	25.186	25.776	25.518	
177	14.44	25.186	25.776	25.518	
178	14.54	25.186	25.776	25.518	
179	14.64	25.186	25.776	25.518	
180	14.74	25.186	25.776	25.518	
181	14.84	25.186	25.776	25.518	
182	14.94	25.186	25.776	25.518	
183	15.	25.186	25.776	25.519	
184	15.01	25.186	25.776	25.519	
185	15.02	25.186	25.776	25.519	
186	15.05	25.186	25.776	25.519	
187	15.14	25.186	25.776	25.519	
188	15.24	25.186	25.776	25.519	
189	15.34	25.186	25.776	25.519	
190	15.44	25.186	25.776	25.519	
191	15.54	25.186	25.776	25.519	
192	15.64	25.186	25.776	25.519	
193	15.74	25.186	25.776	25.519	
194	15.84	25.186	25.776	25.519	
195	15.94	25.186	25.776	25.519	
196	16.	25.187	25.776	25.519	
197	16.01	25.187	25.776	25.519	
198	16.02	25.187	25.776	25.519	
199	16.05	25.187	25.776	25.519	
200	16.14	25.187	25.776	25.519	
201	16.24	25.187	25.776	25.519	
202	16.34	25.187	25.776	25.519	
203	16.44	25.187	25.776	25.519	
204	16.54	25.187	25.776	25.519	
205	16.64	25.187	25.776	25.519	
206	16.74	25.187	25.777	25.519	
207	16.84	25.187	25.777	25.519	
208	16.94	25.187	25.777	25.519	
209	17.	25.187	25.777	25.519	
210	17.01	25.187	25.777	25.519	
211	17.02	25.187	25.777	25.519	
212	17.05	25.187	25.777	25.519	
213	17.14	25.187	25.777	25.519	
214	17.24	25.187	25.777	25.519	
215	17.34	25.187	25.777	25.519	
216	17.44	25.187	25.777	25.519	
217	17.54	25.187	25.777	25.519	
218	17.64	25.187	25.777	25.519	
219	17.74	25.187	25.777	25.519	
220	17.84	25.187	25.777	25.519	
221	17.94	25.187	25.777	25.519	
222	18.	25.187	25.777	25.519	
223	18.01	25.187	25.777	25.519	
224	18.02	25.187	25.777	25.519	
225	18.05	25.187	25.777	25.519	
226	18.14	25.187	25.777	25.519	
227	18.24	25.187	25.777	25.519	
228	18.34	25.187	25.777	25.519	
229	18.44	25.187	25.777	25.519	
230	18.54	25.187	25.777	25.519	
231	18.64	25.187	25.777	25.519	
232	18.74	25.187	25.777	25.519	
233	18.84	25.187	25.777	25.519	
234	18.94	25.187	25.777	25.519	
235	19.	25.187	25.777	25.52	
236	19.01	25.187	25.777	25.52	
237	19.02	25.187	25.777	25.52	
238	19.05	25.187	25.777	25.52	
239	19.14	25.187	25.777	25.52	
240	19.24	25.187	25.777	25.52	
241	19.34	25.187	25.777	25.52	
242	19.44	25.187	25.777	25.52	
243	19.54	25.187	25.777	25.52	
244	19.64	25.187	25.777	25.52	
245	19.74	25.187	25.777	25.52	
246	19.84	25.187	25.777	25.52	
247	19.94	25.187	25.777	25.52	
248	20.	25.187	25.777	25.52	
249	20.01	25.187	25.777	25.52	
250	20.02	25.187	25.777	25.52	
251	20.05	25.187	25.777	25.52	
252	20.14	25.187	25.777	25.52	
253	20.24	25.187	25.777	25.52	
254	20.34	25.187	25.777	25.52	
255	20.44	25.187	25.778	25.52	
256	20.54	25.187	25.778	25.52	
257	20.64	25.187	25.778	25.52	
258	20.74	25.187	25.778	25.52	
259	20.84	25.187	25.778	25.52	
260	20.94	25.187	25.778	25.52	
261	21.	25.187	25.778	25.52	
262	21.01	25.187	25.778	25.52	
263	21.02	25.187	25.778	25.52	
